courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,68,177.8351,12.469202148333334,30,310.4933333333334
2,69,176.02620000000007,12.469202148333334,29,305.9283333333334
3,66,167.71569999999994,12.469202148333334,30,299.4850000000001
4,72,182.3819,12.469202148333334,33,318.0866666666667
5,62,165.7251,12.469202148333334,29,290.515
6,66,176.76290000000006,12.469202148333334,32,312.3366666666666
7,70,183.72230000000002,12.469202148333334,31,317.44499999999994
8,66,174.07769999999996,12.469202148333334,30,309.115
9,56,160.02689999999996,12.469202148333334,29,275.735
10,66,182.05649999999997,12.469202148333334,33,308.58333333333326
11,61,170.7506,12.469202148333334,30,299.09166666666664
12,69,178.0697,12.469202148333334,30,312.55499999999995
13,67,174.0195,12.469202148333334,30,299.51
14,59,158.95719999999997,12.469202148333334,26,281.5833333333332
15,67,180.55559999999994,12.469202148333334,30,304.24166666666673
16,69,167.1352,12.469202148333334,28,299.0066666666668
17,53,162.7504,12.469202148333334,28,283.74333333333334
18,69,167.69000000000005,12.469202148333334,32,300.77166666666665
19,64,170.4071,12.469202148333334,29,293.1883333333332
20,72,171.25879999999998,12.469202148333334,31,304.34833333333324
21,73,182.3754,12.469202148333334,34,317.43666666666667
22,50,135.5011,12.469202148333334,25,243.3033333333333
23,68,179.49569999999997,12.469202148333334,30,301.7416666666667
24,67,175.35929999999996,12.469202148333334,30,309.09833333333324
25,65,162.34220000000005,12.469202148333334,28,287.835
26,66,170.5801,12.469202148333334,28,297.68500000000006
27,58,165.9901,12.469202148333334,26,296.8416666666666
28,66,160.99930000000003,12.469202148333334,29,284.6766666666667
29,62,169.39940000000004,12.469202148333334,27,293.2366666666667
30,66,179.7885,12.469202148333334,33,309.62833333333333
31,62,157.61599999999999,12.469202148333334,27,279.7933333333333
32,61,173.45049999999998,12.469202148333334,28,290.72499999999997
33,67,169.2949,12.469202148333334,30,296.685
34,66,181.63090000000003,12.469202148333334,29,316.36
35,61,160.81610000000003,12.469202148333334,27,292.20666666666665
36,66,168.9142,12.469202148333334,29,296.2283333333333
37,63,178.07469999999992,12.469202148333334,30,305.61999999999995
38,64,154.91689999999994,12.469202148333334,25,265.5400000000001
39,63,162.99349999999995,12.469202148333334,27,271.7516666666666
40,61,164.65519999999998,12.469202148333334,29,282.1933333333334
