courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,69,191.615799999997,12.450449095833333,30,336.70499999996673
2,68,185.32519999999698,12.450449095833333,28,342.7733333332667
3,64,190.54569999999697,12.450449095833333,28,336.7016666666167
4,58,175.142799999998,12.450449095833333,23,304.13666666664994
5,74,198.16329999999596,12.450449095833333,32,346.3216666666167
6,64,188.93049999999704,12.450449095833333,29,332.0433333332667
7,67,197.37069999999994,12.450449095833333,29,340.4599999999499
8,64,183.02329999999995,12.450449095833333,27,322.8433333332667
9,72,179.84489999999403,12.450449095833333,29,324.8249999999333
10,68,204.182399999996,12.450449095833333,30,353.91333333325
11,73,175.67459999999602,12.450449095833333,27,324.9216666665833
12,67,192.84599999999796,12.450449095833333,26,337.84666666665004
13,72,183.733599999997,12.450449095833333,31,330.39499999996667
14,72,192.41499999999303,12.450449095833333,30,334.08833333325
15,70,189.79489999999592,12.450449095833333,29,334.14833333326663
16,66,188.25479999999797,12.450449095833333,26,331.37333333325
17,82,208.994699999995,12.450449095833333,35,359.91166666658336
18,66,186.08809999999698,12.450449095833333,27,334.23499999991657
19,73,208.93429999999597,12.450449095833333,29,358.94333333325
20,73,178.346799999997,12.450449095833333,27,322.5983333332667
21,72,197.86189999999604,12.450449095833333,29,342.4049999998999
22,56,190.39259999999803,12.450449095833333,28,322.1383333333
23,67,180.285499999996,12.450449095833333,27,312.37999999995
24,75,183.54319999999797,12.450449095833333,29,334.7666666666334
25,68,193.304699999996,12.450449095833333,28,340.43166666665
26,59,181.62779999999702,12.450449095833333,24,317.35999999993334
27,67,177.64479999999602,12.450449095833333,24,325.5516666665833
28,62,171.19719999999705,12.450449095833333,24,299.9299999999167
29,67,195.75039999999603,12.450449095833333,26,343.38666666658327
30,55,183.232799999996,12.450449095833333,22,310.0816666666166
31,59,168.62189999999595,12.450449095833333,26,301.3999999999166
32,69,185.96409999999696,12.450449095833333,29,321.92833333326666
33,66,183.51159999999595,12.450449095833333,26,327.9533333332666
34,68,181.04119999999804,12.450449095833333,29,328.4166666666
35,72,191.35239999999698,12.450449095833333,28,327.40333333328334
36,62,185.04849999999595,12.450449095833333,28,329.44666666661664
37,58,182.748599999997,12.450449095833333,24,320.4716666666334
38,62,170.90229999999804,12.450449095833333,26,307.3733333333
39,56,172.60559999999603,12.450449095833333,25,307.08499999995007
