courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,47,241.966999999995,12.469202148333334,47,393.97166666661667
2,44,246.17279999999496,12.469202148333334,44,404.5533333332333
3,46,246.98389999999796,12.469202148333334,46,396.6649999999333
4,45,251.60639999999498,12.469202148333334,45,407.0433333332999
5,44,259.347899999996,12.469202148333334,44,407.59166666658336
6,46,247.45729999999497,12.469202148333334,46,408.3833333333
7,44,246.748199999997,12.469202148333334,44,404.08166666661674
8,44,233.68359999999802,12.469202148333334,44,378.14333333328335
9,44,245.681699999998,12.469202148333334,44,401.61666666656674
10,45,241.24759999999594,12.469202148333334,45,393.24499999988336
11,44,241.68779999999495,12.469202148333334,44,391.55166666660006
12,45,244.22189999999503,12.469202148333334,45,392.58666666659997
13,46,248.901699999996,12.469202148333334,46,393.25999999996657
14,45,240.58539999999797,12.469202148333334,45,398.4933333332834
15,45,247.062499999999,12.469202148333334,45,404.9616666665833
16,46,224.22369999999503,12.469202148333334,46,381.77833333326663
17,44,243.20209999999702,12.469202148333334,44,399.58166666659986
18,45,238.05769999999598,12.469202148333334,45,380.74499999996664
19,46,224.133399999998,12.469202148333334,46,363.52666666658337
20,45,231.03489999999402,12.469202148333334,45,381.3883333332833
