order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size,routing_source
0,delivered,2025-07-03 08:00:59,2025-07-03 08:06:04.793462,2025-07-03 08:25:53.897729,2025-07-03 08:32:30.100,31.51833333333333,19.81840445,20,4,osrm
1,delivered,2025-07-03 08:00:14,2025-07-03 08:13:38.675750,2025-07-03 08:38:46.999983,2025-07-03 08:36:03.800,35.830000000000005,25.138737216666666,13,4,osrm
2,delivered,2025-07-03 08:00:15,2025-07-03 08:13:29.868723,2025-07-03 08:15:39.100000,2025-07-03 08:18:54.300,18.654999999999998,2.1538546166666666,18,1,osrm
3,delivered,2025-07-03 08:00:58,2025-07-03 08:10:35.806086,2025-07-03 08:34:36.052157,2025-07-03 08:37:33.000,36.583333333333336,24.004101183333333,4,4,osrm
4,delivered,2025-07-03 08:00:09,2025-07-03 08:14:03.027232,2025-07-03 08:34:54.149308,2025-07-03 08:37:10.100,37.01833333333333,20.852034600000003,18,4,osrm
5,delivered,2025-07-03 08:01:02,2025-07-03 08:14:39.070698,2025-07-03 08:15:53.700000,2025-07-03 08:19:47.100,18.751666666666665,1.2438217,16,1,osrm
6,delivered,2025-07-03 08:01:47,2025-07-03 08:15:03.142374,2025-07-03 08:32:10.379023,2025-07-03 08:36:25.900,34.64833333333333,17.120610816666666,12,4,osrm
7,delivered,2025-07-03 08:01:53,2025-07-03 08:14:50.301678,2025-07-03 08:34:54.149308,2025-07-03 08:37:10.100,35.285,20.064127166666665,18,4,osrm
8,delivered,2025-07-03 08:02:05,2025-07-03 08:16:58.073655,2025-07-03 08:19:29.100000,2025-07-03 08:20:50.900,18.765,2.51710575,5,1,osrm
9,delivered,2025-07-03 08:03:57,2025-07-03 08:14:27.679399,2025-07-03 08:36:19.824585,2025-07-03 08:44:28.200,40.519999999999996,21.869086433333333,17,4,osrm
10,delivered,2025-07-03 08:04:10,2025-07-03 08:21:21.295143,2025-07-03 09:11:57.815481,2025-07-03 09:16:25.000,72.25,50.608672299999995,17,4,osrm
11,delivered,2025-07-03 08:04:44,2025-07-03 08:16:46.159424,2025-07-03 08:38:53.277045,2025-07-03 08:41:09.400,36.42333333333333,22.118627016666668,7,4,osrm
12,delivered,2025-07-03 08:05:05,2025-07-03 08:22:04.257777,2025-07-03 08:44:54.445172,2025-07-03 08:45:58.100,40.885,22.836456583333334,6,3,osrm
13,delivered,2025-07-03 08:05:08,2025-07-03 08:19:18.460993,2025-07-03 08:47:13.658212,2025-07-03 08:51:08.800,46.013333333333335,27.91995365,16,4,osrm
14,delivered,2025-07-03 08:06:14,2025-07-03 08:18:15.801963,2025-07-03 09:14:35.802018,2025-07-03 09:16:52.300,70.63833333333334,56.33333425,15,3,osrm
15,delivered,2025-07-03 08:07:14,2025-07-03 08:25:46.952563,2025-07-03 08:35:04.909836,2025-07-03 08:39:48.400,32.57333333333334,9.299287883333333,5,3,osrm
16,delivered,2025-07-03 08:07:21,2025-07-03 08:17:56.570328,2025-07-03 08:45:28.130959,2025-07-03 08:49:19.400,41.973333333333336,27.526010516666666,14,4,osrm
17,delivered,2025-07-03 08:08:15,2025-07-03 08:16:12.801108,2025-07-03 08:17:42.500000,2025-07-03 08:21:03.100,12.801666666666668,1.4949815333333334,7,1,osrm
