courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,87,230.60339999999192,12.586814865277779,32,412.3449999999166
2,93,227.162799999998,12.586814865277779,32,396.23499999988337
3,95,240.71249999999603,12.586814865277779,33,415.00999999985015
4,85,211.72679999999605,12.586814865277779,31,378.1716666665998
5,85,223.37629999999493,12.586814865277779,30,386.5266666666001
6,87,223.60869999999898,12.586814865277779,31,398.8499999998666
7,84,223.24689999999393,12.586814865277779,31,390.72833333324996
8,87,215.85589999999598,12.586814865277779,29,377.8683333332832
9,88,223.631599999996,12.586814865277779,30,398.06499999985
10,85,217.683199999997,12.586814865277779,31,387.32333333323334
11,89,235.40079999999907,12.586814865277779,33,408.51999999993336
12,93,238.04699999999502,12.586814865277779,33,407.3733333333166
13,85,235.993399999992,12.586814865277779,30,409.9516666665833
14,83,224.309899999993,12.586814865277779,31,393.35666666656664
15,83,226.14579999999407,12.586814865277779,32,390.51333333326653
16,81,210.726699999995,12.586814865277779,28,375.6566666666
17,86,223.35869999999593,12.586814865277779,30,384.43333333326666
18,82,228.19589999999405,12.586814865277779,31,396.3416666665834
19,88,213.20489999999293,12.586814865277779,30,392.66166666659996
20,92,221.88359999999594,12.586814865277779,31,399.4566666665668
21,94,234.005599999996,12.586814865277779,32,405.04166666658335
22,78,214.99879999999695,12.586814865277779,29,382.4033333332834
23,70,210.23609999999695,12.586814865277779,26,364.4716666665667
24,85,229.507499999996,12.586814865277779,32,396.41333333326656
25,91,229.080999999997,12.586814865277779,32,389.67833333323335
26,87,236.25509999999693,12.586814865277779,30,407.3016666665833
27,87,241.47959999999696,12.586814865277779,30,406.50666666660015
28,89,214.110599999994,12.586814865277779,30,380.57166666656656
29,76,209.626799999999,12.586814865277779,30,368.75666666653325
