courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,32,161.04659999999703,12.586814865277779,32,264.04666666658335
2,39,200.53689999999798,12.586814865277779,39,320.5283333333
3,34,164.98239999999197,12.586814865277779,34,277.6983333332834
4,32,168.831199999998,12.586814865277779,32,268.1966666666499
5,37,178.80829999999702,12.586814865277779,37,295.13666666660004
6,35,181.257199999996,12.586814865277779,35,298.6749999999
7,35,173.08999999999907,12.586814865277779,35,281.15999999995
8,38,200.11640000000006,12.586814865277779,38,330.19499999995014
9,35,170.506499999999,12.586814865277779,35,278.1166666665499
10,33,164.11869999999794,12.586814865277779,33,278.19333333326676
11,37,192.99099999999498,12.586814865277779,37,313.72499999996677
12,36,181.15869999999802,12.586814865277779,36,285.1983333332834
13,35,173.906399999995,12.586814865277779,35,292.5999999999167
14,34,181.73379999999898,12.586814865277779,34,293.7366666666167
15,34,169.90319999999798,12.586814865277779,34,275.78499999995
16,34,173.17859999999402,12.586814865277779,34,275.69166666661664
17,33,176.09149999999698,12.586814865277779,33,283.01499999993337
18,35,182.752599999996,12.586814865277779,35,299.91499999993346
19,30,155.64009999999902,12.586814865277779,30,256.99166666658334
20,32,167.404899999999,12.586814865277779,32,273.73333333324996
21,33,175.013799999997,12.586814865277779,33,280.5866666666167
22,36,180.24689999999597,12.586814865277779,36,294.14833333328335
23,28,153.91659999999797,12.586814865277779,28,255.80333333331663
24,29,144.72409999999797,12.586814865277779,29,242.6999999999834
25,36,177.13039999999702,12.586814865277779,36,293.64666666659997
26,34,174.217899999997,12.586814865277779,34,283.44999999991666
27,35,176.911499999997,12.586814865277779,35,284.4166666665999
28,31,169.251399999997,12.586814865277779,31,267.4683333332667
29,36,174.36109999999704,12.586814865277779,36,281.06666666661664
