order_id,restaurant_id,created_at,ready_at,rest_lat,rest_lon,dest_lat,dest_lon
0,16,2025-07-03 08:00:31,2025-07-03 08:10:19.341393,24.13661247276418,-110.30150726021985,24.133143251691415,-110.32679356913718
1,2,2025-07-03 08:00:20,2025-07-03 08:11:11.792243,24.12919295209637,-110.30843613862686,24.158145327525514,-110.31005439359707
2,8,2025-07-03 08:00:03,2025-07-03 08:15:00.594227,24.13432328664966,-110.32720613045257,24.144235771336646,-110.3104368275842
3,17,2025-07-03 08:02:07,2025-07-03 08:11:01.402708,24.131451615962472,-110.32348659210822,24.143640128126837,-110.30854445906753
4,14,2025-07-03 08:04:40,2025-07-03 08:14:17.263612,24.15170827353591,-110.3128095952917,24.134287439752466,-110.31871164219166
5,14,2025-07-03 08:04:27,2025-07-03 08:17:04.205926,24.15170827353591,-110.3128095952917,24.13723987751109,-110.32828141735052
6,7,2025-07-03 08:04:56,2025-07-03 08:18:26.159194,24.148183327575858,-110.30262459951864,24.13380030931073,-110.3207704893062
7,12,2025-07-03 08:04:52,2025-07-03 08:15:40.508810,24.145106324785893,-110.30204570898285,24.14242086365576,-110.32162006878937
8,15,2025-07-03 08:05:10,2025-07-03 08:18:10.544237,24.131306102278938,-110.32333616519577,24.1474381331234,-110.30185364496228
9,6,2025-07-03 08:05:49,2025-07-03 08:17:41.979588,24.13364467115009,-110.30566340731718,24.13316045767116,-110.33172019419511
10,23,2025-07-03 08:05:12,2025-07-03 08:19:52.121306,24.134561147288878,-110.32788662820818,24.149221933818666,-110.31015639082436
11,12,2025-07-03 08:06:15,2025-07-03 08:27:58.103096,24.145106324785893,-110.30204570898285,24.129997787905047,-110.32107367113461
12,10,2025-07-03 08:07:22,2025-07-03 08:23:59.949695,24.129774332166285,-110.3269074937901,24.143205794254534,-110.31197573286664
13,21,2025-07-03 08:07:38,2025-07-03 08:15:23.103873,24.144872215792645,-110.32081765205396,24.13025655266858,-110.3100325414594
14,20,2025-07-03 08:07:59,2025-07-03 08:16:34.364246,24.147748218913893,-110.29935426122582,24.130297051439833,-110.31723448700743
