order_id,restaurant_id,created_at,ready_at,rest_lat,rest_lon,dest_lat,dest_lon
0,2,2025-07-03 08:00:52,2025-07-03 08:10:43.787669,24.130893767239353,-110.30989292710251,24.151493662178922,-110.31229991615554
1,11,2025-07-03 08:01:02,2025-07-03 08:10:21.169219,24.130494246170876,-110.32587486787278,24.154463915659505,-110.30747337951789
2,18,2025-07-03 08:01:14,2025-07-03 08:11:02.810062,24.136522223872984,-110.3319716670236,24.143254553365814,-110.30979313818553
3,14,2025-07-03 08:01:20,2025-07-03 08:12:13.218465,24.132978392051776,-110.31921828669648,24.141633218318653,-110.3033394100938
4,3,2025-07-03 08:02:19,2025-07-03 08:19:13.539076,24.142011491514083,-110.29722848392224,24.14352690213605,-110.32314834086824
5,15,2025-07-03 08:03:58,2025-07-03 08:18:37.905290,24.1319171873617,-110.31822802104875,24.143646595719403,-110.30309859749626
6,18,2025-07-03 08:03:03,2025-07-03 08:19:26.151032,24.136522223872984,-110.3319716670236,24.13836677561212,-110.31009793531679
7,0,2025-07-03 08:04:40,2025-07-03 08:18:40.243824,24.140727471747258,-110.3216898479478,24.14464261513054,-110.2959813782402
8,9,2025-07-03 08:04:12,2025-07-03 08:18:53.801032,24.147971047021844,-110.29498076714948,24.14535796098783,-110.31506599389958
9,6,2025-07-03 08:06:11,2025-07-03 08:22:05.668432,24.130885753938408,-110.31213109657511,24.134512923527023,-110.33367207444934
10,9,2025-07-03 08:07:22,2025-07-03 08:16:39.432885,24.147971047021844,-110.29498076714948,24.129338428145935,-110.31942500697942
11,11,2025-07-03 08:07:31,2025-07-03 08:13:58.290703,24.130494246170876,-110.32587486787278,24.144546889505495,-110.30469730409197
12,13,2025-07-03 08:07:58,2025-07-03 08:19:13.631967,24.14616240564653,-110.32007414296677,24.125563157836368,-110.31293712719446
13,1,2025-07-03 08:08:33,2025-07-03 08:21:15.634952,24.14597032384966,-110.30388675945656,24.138102646758647,-110.32237957298959
14,24,2025-07-03 08:10:44,2025-07-03 08:22:32.687908,24.142870871668098,-110.29836559129184,24.129153171289264,-110.31906168836548
15,24,2025-07-03 08:10:17,2025-07-03 08:21:13.778559,24.142870871668098,-110.29836559129184,24.134094447537436,-110.32336052145045
16,16,2025-07-03 08:10:41,2025-07-03 08:17:50.186011,24.132717986871118,-110.32863339229985,24.14676813547506,-110.31230027783262
17,17,2025-07-03 08:10:23,2025-07-03 08:26:04.502339,24.128360128797222,-110.31067437267698,24.15601186865479,-110.31214360949367
18,3,2025-07-03 08:11:06,2025-07-03 08:24:07.028495,24.142011491514083,-110.29722848392224,24.140609508287636,-110.3166705073284
19,8,2025-07-03 08:11:54,2025-07-03 08:20:54.003797,24.13252656800802,-110.33378939972474,24.13805853142259,-110.30881637796085
20,11,2025-07-03 08:11:59,2025-07-03 08:24:41.264474,24.130494246170876,-110.32587486787278,24.147696133655465,-110.30885061319056
21,22,2025-07-03 08:12:44,2025-07-03 08:24:13.142012,24.131615066673568,-110.30924703635034,24.148126040502653,-110.29510903646924
22,24,2025-07-03 08:13:11,2025-07-03 08:24:42.610251,24.142870871668098,-110.29836559129184,24.132642213276622,-110.32403928308673
23,3,2025-07-03 08:13:30,2025-07-03 08:26:40.738815,24.142011491514083,-110.29722848392224,24.143471290973697,-110.3221559524167
24,14,2025-07-03 08:13:11,2025-07-03 08:27:57.197058,24.132978392051776,-110.31921828669648,24.15144642899865,-110.30750399152413
25,10,2025-07-03 08:13:50,2025-07-03 08:24:43.816973,24.140315708099923,-110.29881619950096,24.14372961720934,-110.32012384222493
26,0,2025-07-03 08:14:14,2025-07-03 08:31:39.186501,24.140727471747258,-110.3216898479478,24.140294545803858,-110.29993397164165
27,8,2025-07-03 08:15:55,2025-07-03 08:29:11.115535,24.13252656800802,-110.33378939972474,24.141269104904108,-110.31496329030072
28,16,2025-07-03 08:15:46,2025-07-03 08:29:02.567551,24.132717986871118,-110.32863339229985,24.147621350315188,-110.30036153074239
29,8,2025-07-03 08:16:08,2025-07-03 08:23:23.092729,24.13252656800802,-110.33378939972474,24.140017333733603,-110.31571215561515
30,24,2025-07-03 08:16:10,2025-07-03 08:34:12.241958,24.142870871668098,-110.29836559129184,24.128670726109398,-110.31560253839552
31,9,2025-07-03 08:17:30,2025-07-03 08:32:47.273998,24.147971047021844,-110.29498076714948,24.13171124731309,-110.3181710837294
32,8,2025-07-03 08:17:56,2025-07-03 08:24:06.064909,24.13252656800802,-110.33378939972474,24.135595345068154,-110.31591302909814
33,1,2025-07-03 08:17:01,2025-07-03 08:25:59.242424,24.14597032384966,-110.30388675945656,24.12858234023043,-110.31654432093625
34,14,2025-07-03 08:17:32,2025-07-03 08:31:14.253581,24.132978392051776,-110.31921828669648,24.14328392037673,-110.2982020628342
35,10,2025-07-03 08:17:59,2025-07-03 08:29:45.849566,24.140315708099923,-110.29881619950096,24.156610303008247,-110.30682114470187
36,8,2025-07-03 08:18:19,2025-07-03 08:26:25.149925,24.13252656800802,-110.33378939972474,24.146907020703853,-110.31721710235615
37,11,2025-07-03 08:18:21,2025-07-03 08:32:37.818423,24.130494246170876,-110.32587486787278,24.14528611620001,-110.29666076178583
38,18,2025-07-03 08:18:29,2025-07-03 08:32:30.312812,24.136522223872984,-110.3319716670236,24.1543431530305,-110.30418624972022
39,10,2025-07-03 08:19:54,2025-07-03 08:30:30.329130,24.140315708099923,-110.29881619950096,24.142636880013477,-110.32143443741171
40,24,2025-07-03 08:19:13,2025-07-03 08:33:15.677570,24.142870871668098,-110.29836559129184,24.129784846040582,-110.32102865261324
41,8,2025-07-03 08:19:17,2025-07-03 08:34:22.148973,24.13252656800802,-110.33378939972474,24.149773725205648,-110.31675172691115
42,18,2025-07-03 08:19:40,2025-07-03 08:30:50.742687,24.136522223872984,-110.3319716670236,24.144086926965514,-110.31561669192939
43,24,2025-07-03 08:20:39,2025-07-03 08:35:33.440162,24.142870871668098,-110.29836559129184,24.14212480160589,-110.32372921526465
44,22,2025-07-03 08:20:29,2025-07-03 08:34:51.921388,24.131615066673568,-110.30924703635034,24.145628001150598,-110.32068276644365
45,11,2025-07-03 08:21:10,2025-07-03 08:35:00.929404,24.130494246170876,-110.32587486787278,24.14602612977544,-110.31379867776315
46,4,2025-07-03 08:21:03,2025-07-03 08:27:27.932618,24.131179524942432,-110.31699964770208,24.139923381054682,-110.29955576121058
47,11,2025-07-03 08:21:45,2025-07-03 08:35:12.914726,24.130494246170876,-110.32587486787278,24.140345572009057,-110.30949674782211
48,4,2025-07-03 08:21:02,2025-07-03 08:29:38.327590,24.131179524942432,-110.31699964770208,24.15349776542501,-110.31524675784091
49,9,2025-07-03 08:21:46,2025-07-03 08:26:46.000000,24.147971047021844,-110.29498076714948,24.133040070036806,-110.33299581218722
50,24,2025-07-03 08:22:15,2025-07-03 08:34:49.346463,24.142870871668098,-110.29836559129184,24.149885002672217,-110.31768175977997
51,17,2025-07-03 08:22:40,2025-07-03 08:31:55.979461,24.128360128797222,-110.31067437267698,24.148832791846196,-110.29588088145547
52,24,2025-07-03 08:22:31,2025-07-03 08:35:06.129410,24.142870871668098,-110.29836559129184,24.133223539462822,-110.3344243351883
53,14,2025-07-03 08:23:35,2025-07-03 08:35:34.567397,24.132978392051776,-110.31921828669648,24.148884519002213,-110.30040747466121
54,15,2025-07-03 08:23:29,2025-07-03 08:33:41.915698,24.1319171873617,-110.31822802104875,24.144783700686528,-110.30048292689989
55,8,2025-07-03 08:23:32,2025-07-03 08:33:35.644131,24.13252656800802,-110.33378939972474,24.143208507577153,-110.30810576882584
56,8,2025-07-03 08:24:21,2025-07-03 08:39:01.099622,24.13252656800802,-110.33378939972474,24.15306307751751,-110.31007691683577
57,8,2025-07-03 08:24:08,2025-07-03 08:35:43.396488,24.13252656800802,-110.33378939972474,24.138730086523804,-110.3090985528803
58,8,2025-07-03 08:24:52,2025-07-03 08:33:59.557046,24.13252656800802,-110.33378939972474,24.129762392361314,-110.31583405577639
59,8,2025-07-03 08:24:04,2025-07-03 08:32:22.581694,24.13252656800802,-110.33378939972474,24.142607117644484,-110.31320019637884
60,2,2025-07-03 08:25:53,2025-07-03 08:42:23.574070,24.130893767239353,-110.30989292710251,24.158528715407233,-110.30999392195572
61,16,2025-07-03 08:25:25,2025-07-03 08:37:06.448157,24.132717986871118,-110.32863339229985,24.138943099667458,-110.30579315504187
62,3,2025-07-03 08:25:57,2025-07-03 08:31:39.894758,24.142011491514083,-110.29722848392224,24.13712971177942,-110.3152368996593
63,8,2025-07-03 08:25:36,2025-07-03 08:40:12.299684,24.13252656800802,-110.33378939972474,24.136865642579377,-110.31211399994977
64,11,2025-07-03 08:26:06,2025-07-03 08:37:30.647788,24.130494246170876,-110.32587486787278,24.142011045014634,-110.2993734312438
65,3,2025-07-03 08:26:56,2025-07-03 08:36:02.333192,24.142011491514083,-110.29722848392224,24.13093435654515,-110.32716443437928
66,3,2025-07-03 08:26:07,2025-07-03 08:42:28.432022,24.142011491514083,-110.29722848392224,24.139112091435326,-110.32349237005123
67,10,2025-07-03 08:26:53,2025-07-03 08:39:36.185534,24.140315708099923,-110.29881619950096,24.125820451726728,-110.31261952220672
68,3,2025-07-03 08:26:30,2025-07-03 08:40:15.901322,24.142011491514083,-110.29722848392224,24.129178642510425,-110.31665160940983
69,10,2025-07-03 08:26:03,2025-07-03 08:36:18.705566,24.140315708099923,-110.29881619950096,24.135604871048955,-110.32480296515021
70,22,2025-07-03 08:27:55,2025-07-03 08:35:35.253641,24.131615066673568,-110.30924703635034,24.134759749153904,-110.33358267110607
71,11,2025-07-03 08:27:54,2025-07-03 08:36:45.545586,24.130494246170876,-110.32587486787278,24.13862983825414,-110.30395787989201
72,6,2025-07-03 08:27:45,2025-07-03 08:40:29.839627,24.130885753938408,-110.31213109657511,24.150916739621085,-110.31743772705529
73,9,2025-07-03 08:28:46,2025-07-03 08:42:21.437245,24.147971047021844,-110.29498076714948,24.13333244285914,-110.31415494500848
74,8,2025-07-03 08:28:52,2025-07-03 08:41:10.143042,24.13252656800802,-110.33378939972474,24.142345166958176,-110.30782294502076
75,11,2025-07-03 08:28:28,2025-07-03 08:44:14.134019,24.130494246170876,-110.32587486787278,24.15107595315455,-110.3109873532934
76,16,2025-07-03 08:28:20,2025-07-03 08:40:25.223226,24.132717986871118,-110.32863339229985,24.136355826069952,-110.30721972475882
77,12,2025-07-03 08:29:08,2025-07-03 08:41:29.522019,24.149240754296013,-110.31793282977306,24.12955576902395,-110.32247364752676
78,12,2025-07-03 08:29:25,2025-07-03 08:40:37.244340,24.149240754296013,-110.31793282977306,24.133469009058558,-110.30776610216176
79,11,2025-07-03 08:29:30,2025-07-03 08:43:25.769824,24.130494246170876,-110.32587486787278,24.15211628516414,-110.30390053493419
80,9,2025-07-03 08:30:39,2025-07-03 08:45:36.469475,24.147971047021844,-110.29498076714948,24.13568129020829,-110.33061706386391
81,4,2025-07-03 08:32:31,2025-07-03 08:51:51.526201,24.131179524942432,-110.31699964770208,24.150080649637935,-110.30136679241897
82,23,2025-07-03 08:32:31,2025-07-03 08:44:36.867061,24.142299754336996,-110.3253517860636,24.130819801730038,-110.30729259839765
83,9,2025-07-03 08:32:37,2025-07-03 08:46:20.003301,24.147971047021844,-110.29498076714948,24.137324937025955,-110.31178100918463
84,22,2025-07-03 08:32:19,2025-07-03 08:49:30.894661,24.131615066673568,-110.30924703635034,24.149281332414976,-110.31619046213527
85,24,2025-07-03 08:33:31,2025-07-03 08:42:58.962465,24.142870871668098,-110.29836559129184,24.137028649498205,-110.32547327767887
86,8,2025-07-03 08:33:18,2025-07-03 08:42:47.682195,24.13252656800802,-110.33378939972474,24.151347452031704,-110.31466952922358
87,12,2025-07-03 08:33:00,2025-07-03 08:45:38.485631,24.149240754296013,-110.31793282977306,24.14148874882867,-110.29806099500513
88,1,2025-07-03 08:34:07,2025-07-03 08:41:02.651553,24.14597032384966,-110.30388675945656,24.134366070485605,-110.3304868242699
89,10,2025-07-03 08:34:07,2025-07-03 08:46:51.976434,24.140315708099923,-110.29881619950096,24.137545313156057,-110.32941877730919
90,3,2025-07-03 08:34:27,2025-07-03 08:46:03.678253,24.142011491514083,-110.29722848392224,24.13866642858732,-110.31545628817939
91,3,2025-07-03 08:35:05,2025-07-03 08:45:56.998286,24.142011491514083,-110.29722848392224,24.142580104988784,-110.32505781517219
92,23,2025-07-03 08:35:42,2025-07-03 08:42:57.929616,24.142299754336996,-110.3253517860636,24.156191588129875,-110.30541614726076
93,14,2025-07-03 08:35:21,2025-07-03 08:46:48.019134,24.132978392051776,-110.31921828669648,24.15781135161711,-110.30885787260473
94,17,2025-07-03 08:35:17,2025-07-03 08:45:28.214402,24.128360128797222,-110.31067437267698,24.15670727976603,-110.31119175866003
95,1,2025-07-03 08:36:46,2025-07-03 08:52:16.787784,24.14597032384966,-110.30388675945656,24.13465128987124,-110.31984040713796
96,9,2025-07-03 08:36:49,2025-07-03 08:45:56.875866,24.147971047021844,-110.29498076714948,24.13825158019295,-110.31807580532586
