order_id,restaurant_id,created_at,ready_at,rest_lat,rest_lon,dest_lat,dest_lon
0,19,2025-07-03 08:01:54,2025-07-03 08:16:15.855572,24.15433202682739,-110.30733495307709,24.137185300702725,-110.32841446808727
1,9,2025-07-03 08:02:37,2025-07-03 08:14:25.719674,24.15034627638478,-110.29769382478108,24.137111100564102,-110.31383722009762
2,3,2025-07-03 08:02:23,2025-07-03 08:15:26.953129,24.137144815917814,-110.32889868255089,24.13967905247066,-110.30008644168826
3,21,2025-07-03 08:02:05,2025-07-03 08:09:11.012676,24.129329522540864,-110.31634739204236,24.147759908568144,-110.31542215004269
4,19,2025-07-03 08:03:02,2025-07-03 08:15:17.902531,24.15433202682739,-110.30733495307709,24.13186264107651,-110.30758043688576
5,23,2025-07-03 08:03:14,2025-07-03 08:14:16.112188,24.15862836081559,-110.31023098211561,24.12592616031285,-110.31344302862371
6,13,2025-07-03 08:05:08,2025-07-03 08:17:27.706471,24.143044438562143,-110.3034502642352,24.127323207033623,-110.31244027657347
7,19,2025-07-03 08:05:49,2025-07-03 08:14:59.877507,24.15433202682739,-110.30733495307709,24.13137576226983,-110.31193433684538
8,3,2025-07-03 08:06:34,2025-07-03 08:15:18.726555,24.137144815917814,-110.32889868255089,24.14163258119569,-110.30598140985258
9,23,2025-07-03 08:06:51,2025-07-03 08:17:49.261858,24.15862836081559,-110.31023098211561,24.132510889586275,-110.31929179899913
10,9,2025-07-03 08:06:45,2025-07-03 08:22:07.841513,24.15034627638478,-110.29769382478108,24.138336351113022,-110.32592012421766
11,14,2025-07-03 08:07:48,2025-07-03 08:18:22.025647,24.15501463349806,-110.3112282286923,24.137791705491995,-110.31857207371134
12,14,2025-07-03 08:07:19,2025-07-03 08:18:58.800999,24.15501463349806,-110.3112282286923,24.13595816521245,-110.30795263140891
13,20,2025-07-03 08:07:52,2025-07-03 08:22:49.850249,24.135613654618368,-110.30555291810683,24.145858093781708,-110.32118872838365
14,14,2025-07-03 08:09:30,2025-07-03 08:24:30.274832,24.15501463349806,-110.3112282286923,24.146721947938605,-110.29487329100137
15,23,2025-07-03 08:09:25,2025-07-03 08:19:06.323538,24.15862836081559,-110.31023098211561,24.141372784354413,-110.31885570214016
16,1,2025-07-03 08:09:04,2025-07-03 08:23:00.140320,24.137298378582507,-110.30224973910845,24.15604068684237,-110.3055884620255
17,16,2025-07-03 08:10:15,2025-07-03 08:21:55.735133,24.13755113057298,-110.30212098653547,24.143274489784787,-110.32388133474593
18,7,2025-07-03 08:10:43,2025-07-03 08:22:36.668873,24.14434663347047,-110.31666899093233,24.14805378281417,-110.29818705933552
19,4,2025-07-03 08:10:09,2025-07-03 08:20:29.561685,24.131442924658263,-110.32825402654262,24.152464387507678,-110.30545885661223
20,0,2025-07-03 08:11:18,2025-07-03 08:20:57.147540,24.136087705761437,-110.32116689486283,24.14884661300255,-110.30159943564797
21,4,2025-07-03 08:11:26,2025-07-03 08:22:24.111359,24.131442924658263,-110.32825402654262,24.135308745243922,-110.3084379626034
22,0,2025-07-03 08:12:17,2025-07-03 08:27:38.805934,24.136087705761437,-110.32116689486283,24.149201227122248,-110.3035789373276
23,4,2025-07-03 08:13:36,2025-07-03 08:29:04.489506,24.131442924658263,-110.32825402654262,24.136968897326085,-110.30612308405418
24,18,2025-07-03 08:13:37,2025-07-03 08:22:38.212131,24.143523335518026,-110.32225325724811,24.135146268316213,-110.30381395300827
25,16,2025-07-03 08:13:47,2025-07-03 08:32:17.802841,24.13755113057298,-110.30212098653547,24.13227025844006,-110.32176977233051
26,10,2025-07-03 08:14:10,2025-07-03 08:21:50.771179,24.15354386539215,-110.30529269293778,24.13328794898605,-110.33474437546626
27,9,2025-07-03 08:15:35,2025-07-03 08:25:10.383046,24.15034627638478,-110.29769382478108,24.141629417483806,-110.3256679816514
28,16,2025-07-03 08:15:01,2025-07-03 08:21:03.016935,24.13755113057298,-110.30212098653547,24.146768824553522,-110.31804163123316
29,1,2025-07-03 08:16:43,2025-07-03 08:31:03.057895,24.137298378582507,-110.30224973910845,24.13594191578294,-110.32250003310652
30,3,2025-07-03 08:16:34,2025-07-03 08:25:56.602096,24.137144815917814,-110.32889868255089,24.13350508455183,-110.30754152088655
31,3,2025-07-03 08:16:04,2025-07-03 08:30:22.162482,24.137144815917814,-110.32889868255089,24.13761165055363,-110.30586407717027
32,19,2025-07-03 08:16:16,2025-07-03 08:26:15.971440,24.15433202682739,-110.30733495307709,24.138312145848012,-110.32754388524249
33,6,2025-07-03 08:16:06,2025-07-03 08:29:23.782487,24.132245223224192,-110.3223621365107,24.15185420967652,-110.30229842707429
34,18,2025-07-03 08:16:38,2025-07-03 08:27:26.210309,24.143523335518026,-110.32225325724811,24.143649546495855,-110.29585341752896
35,16,2025-07-03 08:17:21,2025-07-03 08:24:18.512106,24.13755113057298,-110.30212098653547,24.140326926589598,-110.32115786842758
36,19,2025-07-03 08:17:14,2025-07-03 08:27:42.945319,24.15433202682739,-110.30733495307709,24.133709069662384,-110.30387948837789
37,4,2025-07-03 08:17:13,2025-07-03 08:32:07.317450,24.131442924658263,-110.32825402654262,24.137850408647086,-110.31025296693055
38,21,2025-07-03 08:18:32,2025-07-03 08:31:58.810576,24.129329522540864,-110.31634739204236,24.146963561986862,-110.31231391857676
39,9,2025-07-03 08:18:54,2025-07-03 08:35:17.928331,24.15034627638478,-110.29769382478108,24.139593740419087,-110.31333243632251
40,8,2025-07-03 08:18:52,2025-07-03 08:29:51.956919,24.148193886681828,-110.31413073456456,24.134721279199407,-110.32764179282168
41,9,2025-07-03 08:19:01,2025-07-03 08:31:27.424954,24.15034627638478,-110.29769382478108,24.146135453102893,-110.31845739211595
42,12,2025-07-03 08:19:22,2025-07-03 08:30:13.998101,24.135979395873864,-110.31095715788078,24.146570518760228,-110.29396819720225
43,17,2025-07-03 08:19:08,2025-07-03 08:34:14.290936,24.139591737490434,-110.31658928074611,24.14763057261525,-110.29543435507874
44,10,2025-07-03 08:20:10,2025-07-03 08:34:35.431946,24.15354386539215,-110.30529269293778,24.129441082179973,-110.30896274198744
