order_id,restaurant_id,created_at,ready_at,rest_lat,rest_lon,dest_lat,dest_lon
0,7,2025-07-03 08:00:07,2025-07-03 08:09:56.657590,24.13259030911658,-110.32489267057518,24.14047508860572,-110.29865969738643
1,0,2025-07-03 08:00:02,2025-07-03 08:05:54.972078,24.15568920585543,-110.30833675618423,24.13359494303445,-110.30509277264863
2,6,2025-07-03 08:01:00,2025-07-03 08:18:58.906095,24.146405426847295,-110.31845835614888,24.133407622673488,-110.3337755905109
3,10,2025-07-03 08:02:54,2025-07-03 08:15:19.766922,24.134672901544285,-110.32669909306802,24.137277585135323,-110.3044925811549
4,13,2025-07-03 08:03:03,2025-07-03 08:14:14.638835,24.13260781533085,-110.32118531259114,24.14429380647857,-110.30104368972992
5,10,2025-07-03 08:04:07,2025-07-03 08:18:25.003938,24.134672901544285,-110.32669909306802,24.14133708935686,-110.30693510144089
6,3,2025-07-03 08:04:45,2025-07-03 08:14:37.288083,24.14551737620364,-110.29724763245433,24.149223230132094,-110.31598507867021
7,12,2025-07-03 08:04:15,2025-07-03 08:17:05.093907,24.155756768703277,-110.31230462634915,24.136782927551362,-110.31910881905709
8,3,2025-07-03 08:05:38,2025-07-03 08:17:19.095453,24.14551737620364,-110.29724763245433,24.1298793758757,-110.31124024886279
9,7,2025-07-03 08:05:53,2025-07-03 08:13:54.071830,24.13259030911658,-110.32489267057518,24.1437274558732,-110.2991740994959
10,11,2025-07-03 08:07:37,2025-07-03 08:16:52.773378,24.1385105146515,-110.32301551489556,24.15611475221037,-110.30571045860748
11,7,2025-07-03 08:07:47,2025-07-03 08:19:58.343232,24.13259030911658,-110.32489267057518,24.14694505432153,-110.30544893411431
12,7,2025-07-03 08:08:45,2025-07-03 08:19:20.247837,24.13259030911658,-110.32489267057518,24.137222228598738,-110.30501702324264
13,2,2025-07-03 08:08:56,2025-07-03 08:24:16.073899,24.15417257553508,-110.30466418521905,24.133323452648597,-110.32570802854288
14,9,2025-07-03 08:08:57,2025-07-03 08:22:00.836149,24.141146795846566,-110.32467298858859,24.133975367088865,-110.30450329673343
15,20,2025-07-03 08:09:50,2025-07-03 08:19:45.069283,24.136044399621944,-110.32263327138345,24.14279539276007,-110.30533922750188
16,10,2025-07-03 08:10:44,2025-07-03 08:20:33.115147,24.134672901544285,-110.32669909306802,24.1397312472914,-110.30887974299131
17,1,2025-07-03 08:10:49,2025-07-03 08:19:08.428097,24.130307288580774,-110.31892708121745,24.138851466368298,-110.29969720655326
18,13,2025-07-03 08:11:10,2025-07-03 08:25:13.466726,24.13260781533085,-110.32118531259114,24.14580883108442,-110.2951028022747
19,4,2025-07-03 08:11:51,2025-07-03 08:24:55.536190,24.15483118911108,-110.3058160616372,24.129336380078325,-110.31236749732518
20,4,2025-07-03 08:11:36,2025-07-03 08:24:45.682251,24.15483118911108,-110.3058160616372,24.135606068303694,-110.32724544820839
21,21,2025-07-03 08:12:50,2025-07-03 08:26:15.604727,24.143663176324168,-110.32248387269455,24.14183814509816,-110.3027674491967
22,12,2025-07-03 08:12:47,2025-07-03 08:23:54.607183,24.155756768703277,-110.31230462634915,24.128538496610837,-110.31247777562398
23,3,2025-07-03 08:12:46,2025-07-03 08:20:12.226063,24.14551737620364,-110.29724763245433,24.13180484117535,-110.32066119940173
24,23,2025-07-03 08:12:16,2025-07-03 08:18:27.916256,24.147953440576998,-110.30116645113829,24.130949900771633,-110.31280405377852
25,2,2025-07-03 08:12:20,2025-07-03 08:26:40.477643,24.15417257553508,-110.30466418521905,24.130080240383798,-110.31282063838185
26,24,2025-07-03 08:13:50,2025-07-03 08:23:50.553735,24.150552541388553,-110.29892937997015,24.132317671561353,-110.32902394974329
27,20,2025-07-03 08:13:59,2025-07-03 08:24:00.738833,24.136044399621944,-110.32263327138345,24.146969044835394,-110.29715177415183
28,10,2025-07-03 08:13:23,2025-07-03 08:21:46.542724,24.134672901544285,-110.32669909306802,24.140648794934933,-110.30926631312914
29,7,2025-07-03 08:14:59,2025-07-03 08:25:26.631733,24.13259030911658,-110.32489267057518,24.149602746535,-110.31672265450922
30,0,2025-07-03 08:14:17,2025-07-03 08:25:42.672976,24.15568920585543,-110.30833675618423,24.138821453111287,-110.317340452352
31,10,2025-07-03 08:15:34,2025-07-03 08:26:25.016664,24.134672901544285,-110.32669909306802,24.15083869035028,-110.30396875021565
32,14,2025-07-03 08:15:19,2025-07-03 08:20:19.000000,24.14631582059582,-110.31343271798491,24.134566080687918,-110.33086039889852
33,14,2025-07-03 08:15:30,2025-07-03 08:28:41.908487,24.14631582059582,-110.31343271798491,24.143433535508706,-110.31293670476448
34,10,2025-07-03 08:17:12,2025-07-03 08:31:10.551905,24.134672901544285,-110.32669909306802,24.142350403088415,-110.30810223007934
35,10,2025-07-03 08:17:43,2025-07-03 08:31:11.714297,24.134672901544285,-110.32669909306802,24.146179060692408,-110.3076005991929
36,9,2025-07-03 08:17:40,2025-07-03 08:27:06.705676,24.141146795846566,-110.32467298858859,24.135684364981678,-110.30607995821701
37,0,2025-07-03 08:17:29,2025-07-03 08:33:26.156090,24.15568920585543,-110.30833675618423,24.14108682731838,-110.3206918560221
38,7,2025-07-03 08:17:20,2025-07-03 08:26:00.071976,24.13259030911658,-110.32489267057518,24.141542003713326,-110.30910629660171
39,23,2025-07-03 08:17:50,2025-07-03 08:27:06.023645,24.147953440576998,-110.30116645113829,24.13229386069087,-110.32319626863794
40,3,2025-07-03 08:17:33,2025-07-03 08:31:10.296222,24.14551737620364,-110.29724763245433,24.14447892129845,-110.3187784258785
41,7,2025-07-03 08:17:44,2025-07-03 08:29:47.475296,24.13259030911658,-110.32489267057518,24.14218427697924,-110.3088332789873
42,20,2025-07-03 08:18:49,2025-07-03 08:33:11.849784,24.136044399621944,-110.32263327138345,24.137939685107465,-110.30309185706642
43,0,2025-07-03 08:19:02,2025-07-03 08:31:46.530800,24.15568920585543,-110.30833675618423,24.135655200242834,-110.32714247597244
44,12,2025-07-03 08:19:07,2025-07-03 08:31:30.930488,24.155756768703277,-110.31230462634915,24.136824118003425,-110.3204267002618
45,23,2025-07-03 08:19:07,2025-07-03 08:30:07.159873,24.147953440576998,-110.30116645113829,24.138696305322863,-110.3276386399032
46,8,2025-07-03 08:19:00,2025-07-03 08:32:52.959692,24.129094949291833,-110.31073579035902,24.14708296319881,-110.31773229918886
47,20,2025-07-03 08:20:20,2025-07-03 08:35:17.160053,24.136044399621944,-110.32263327138345,24.154436941871037,-110.31132479506793
48,24,2025-07-03 08:20:23,2025-07-03 08:32:09.916719,24.150552541388553,-110.29892937997015,24.132107979938997,-110.31779488337106
49,24,2025-07-03 08:22:36,2025-07-03 08:33:35.287481,24.150552541388553,-110.29892937997015,24.127816118391802,-110.31263452967302
50,7,2025-07-03 08:22:52,2025-07-03 08:42:02.768381,24.13259030911658,-110.32489267057518,24.14952984875012,-110.29929475584358
51,11,2025-07-03 08:22:54,2025-07-03 08:35:02.289556,24.1385105146515,-110.32301551489556,24.145661124099902,-110.30294854319648
52,17,2025-07-03 08:23:14,2025-07-03 08:42:01.128807,24.14327160635566,-110.30334347941411,24.133009998959217,-110.32675499761298
53,13,2025-07-03 08:24:26,2025-07-03 08:37:43.343524,24.13260781533085,-110.32118531259114,24.14990157455863,-110.31102737190847
54,4,2025-07-03 08:24:58,2025-07-03 08:34:13.865440,24.15483118911108,-110.3058160616372,24.13356184663687,-110.3111518389545
55,0,2025-07-03 08:24:02,2025-07-03 08:34:01.342786,24.15568920585543,-110.30833675618423,24.12822855466907,-110.31213141644805
56,24,2025-07-03 08:25:37,2025-07-03 08:36:49.523396,24.150552541388553,-110.29892937997015,24.1336984213694,-110.3075209691525
57,13,2025-07-03 08:25:35,2025-07-03 08:35:23.275369,24.13260781533085,-110.32118531259114,24.153808075489522,-110.30908681601525
58,3,2025-07-03 08:25:37,2025-07-03 08:39:41.314126,24.14551737620364,-110.29724763245433,24.13157523857032,-110.3264510578548
59,14,2025-07-03 08:25:55,2025-07-03 08:36:56.524215,24.14631582059582,-110.31343271798491,24.140363752572345,-110.31305499927635
60,12,2025-07-03 08:25:23,2025-07-03 08:33:53.262022,24.155756768703277,-110.31230462634915,24.1328422575509,-110.30776551886177
61,12,2025-07-03 08:26:55,2025-07-03 08:40:58.663108,24.155756768703277,-110.31230462634915,24.13418180236595,-110.31333530568314
62,2,2025-07-03 08:26:04,2025-07-03 08:44:48.185021,24.15417257553508,-110.30466418521905,24.13238960103861,-110.32906101382774
63,18,2025-07-03 08:26:43,2025-07-03 08:34:21.938238,24.13537552772156,-110.30449580725238,24.12971065152182,-110.3229867276867
64,20,2025-07-03 08:27:02,2025-07-03 08:37:03.214114,24.136044399621944,-110.32263327138345,24.14009194479404,-110.303662141796
65,0,2025-07-03 08:28:22,2025-07-03 08:40:39.631376,24.15568920585543,-110.30833675618423,24.13465530171399,-110.32140394852813
66,2,2025-07-03 08:28:39,2025-07-03 08:41:49.938597,24.15417257553508,-110.30466418521905,24.139984488015056,-110.31742398184042
67,8,2025-07-03 08:28:54,2025-07-03 08:43:13.371409,24.129094949291833,-110.31073579035902,24.14668720477734,-110.31944997655513
68,24,2025-07-03 08:28:01,2025-07-03 08:40:27.897483,24.150552541388553,-110.29892937997015,24.13717088915453,-110.3286201314834
69,12,2025-07-03 08:28:52,2025-07-03 08:37:28.077746,24.155756768703277,-110.31230462634915,24.13648588180266,-110.31279007606639
70,17,2025-07-03 08:28:01,2025-07-03 08:44:25.570956,24.14327160635566,-110.30334347941411,24.13204005528179,-110.32287985100243
71,23,2025-07-03 08:29:11,2025-07-03 08:34:11.000000,24.147953440576998,-110.30116645113829,24.13631526228814,-110.32582682620932
72,1,2025-07-03 08:29:47,2025-07-03 08:46:43.292666,24.130307288580774,-110.31892708121745,24.15279883976477,-110.30384533725095
