order_id,restaurant_id,created_at,ready_at,rest_lat,rest_lon,dest_lat,dest_lon
0,7,2025-07-03 08:01:08,2025-07-03 08:15:44.879105,24.150480208230082,-110.30771641028254,24.131474415290715,-110.3239218664091
1,21,2025-07-03 08:01:34,2025-07-03 08:14:04.462888,24.13586080124954,-110.33151182137885,24.141175248332207,-110.31267625601433
2,21,2025-07-03 08:01:09,2025-07-03 08:10:20.301692,24.13586080124954,-110.33151182137885,24.13221911073755,-110.31009369024275
3,15,2025-07-03 08:01:06,2025-07-03 08:13:42.537371,24.131701014179708,-110.3308073140147,24.15201208698169,-110.3120139076142
4,16,2025-07-03 08:02:33,2025-07-03 08:15:10.528802,24.14984960624484,-110.31257794160403,24.132029161517742,-110.32408026120639
5,2,2025-07-03 08:02:57,2025-07-03 08:16:45.607331,24.138954128029066,-110.31256822467223,24.14585981818333,-110.29557100842239
6,23,2025-07-03 08:03:52,2025-07-03 08:13:25.220239,24.139949054364212,-110.32352780732816,24.148678280026687,-110.3012116014245
7,11,2025-07-03 08:03:35,2025-07-03 08:13:14.389678,24.133676496920355,-110.32035173480612,24.15375644941079,-110.30913940837178
8,8,2025-07-03 08:05:31,2025-07-03 08:18:00.270000,24.15252914705912,-110.30736299985493,24.135021467776884,-110.33178061031138
9,12,2025-07-03 08:06:33,2025-07-03 08:13:14.372090,24.141402946928405,-110.30573463733629,24.12750845084688,-110.31969595240992
10,0,2025-07-03 08:06:53,2025-07-03 08:17:59.493756,24.14714183221352,-110.30607549835295,24.1300129113022,-110.31483188175704
11,3,2025-07-03 08:06:12,2025-07-03 08:17:17.562216,24.14238012101018,-110.30707284746197,24.12643316532706,-110.31603002764399
12,8,2025-07-03 08:06:18,2025-07-03 08:16:19.065167,24.15252914705912,-110.30736299985493,24.12817426129632,-110.31761334329684
13,15,2025-07-03 08:07:58,2025-07-03 08:23:24.741058,24.131701014179708,-110.3308073140147,24.142443382730605,-110.31207573552304
14,9,2025-07-03 08:07:19,2025-07-03 08:22:36.455963,24.135261950495416,-110.30324585211052,24.131166294439776,-110.32091560214752
15,18,2025-07-03 08:07:44,2025-07-03 08:19:28.975434,24.127533941803346,-110.31266179314333,24.146506653593473,-110.3128735785745
16,15,2025-07-03 08:08:05,2025-07-03 08:19:58.796134,24.131701014179708,-110.3308073140147,24.139275646865272,-110.3089654443978
17,15,2025-07-03 08:09:45,2025-07-03 08:20:00.745892,24.131701014179708,-110.3308073140147,24.145958129175263,-110.31194313625292
18,21,2025-07-03 08:10:34,2025-07-03 08:19:34.381905,24.13586080124954,-110.33151182137885,24.14783687968205,-110.3057918124188
19,23,2025-07-03 08:10:50,2025-07-03 08:20:59.991376,24.139949054364212,-110.32352780732816,24.15472056852782,-110.30632680660935
20,4,2025-07-03 08:10:14,2025-07-03 08:24:50.613796,24.149292447646165,-110.30012474653739,24.143361561788304,-110.31849186088014
21,18,2025-07-03 08:11:53,2025-07-03 08:24:14.945423,24.127533941803346,-110.31266179314333,24.146026863635313,-110.31939958462056
22,1,2025-07-03 08:11:43,2025-07-03 08:18:59.107693,24.13866669956278,-110.31644384885047,24.140181548248027,-110.31544368842334
23,5,2025-07-03 08:11:47,2025-07-03 08:27:36.798577,24.127444907235517,-110.31272239350375,24.14181005665104,-110.30124256653423
24,15,2025-07-03 08:11:44,2025-07-03 08:23:17.882698,24.131701014179708,-110.3308073140147,24.139522433499355,-110.31071748922142
25,9,2025-07-03 08:11:50,2025-07-03 08:27:36.073168,24.135261950495416,-110.30324585211052,24.142577467233888,-110.32148054689905
26,8,2025-07-03 08:12:50,2025-07-03 08:28:44.273799,24.15252914705912,-110.30736299985493,24.13219876573775,-110.31912129274492
27,22,2025-07-03 08:12:25,2025-07-03 08:27:02.619919,24.13668636695916,-110.31511801940952,24.152942406328673,-110.3053298899049
28,24,2025-07-03 08:13:07,2025-07-03 08:23:16.174424,24.13249490249176,-110.31408413219876,24.14706701944591,-110.29465938017233
29,21,2025-07-03 08:13:01,2025-07-03 08:25:14.781368,24.13586080124954,-110.33151182137885,24.136515866156245,-110.3083302788203
30,9,2025-07-03 08:13:27,2025-07-03 08:23:08.493092,24.135261950495416,-110.30324585211052,24.138355644200292,-110.32614363890436
31,15,2025-07-03 08:14:42,2025-07-03 08:26:37.523408,24.131701014179708,-110.3308073140147,24.144249724257946,-110.31429749364042
32,4,2025-07-03 08:14:12,2025-07-03 08:28:28.497527,24.149292447646165,-110.30012474653739,24.13454115630252,-110.31485063544181
33,15,2025-07-03 08:14:43,2025-07-03 08:24:00.162442,24.131701014179708,-110.3308073140147,24.135188712160137,-110.31274120574916
34,21,2025-07-03 08:16:09,2025-07-03 08:24:32.672878,24.13586080124954,-110.33151182137885,24.155172539346353,-110.30736204881032
35,21,2025-07-03 08:16:11,2025-07-03 08:26:30.103317,24.13586080124954,-110.33151182137885,24.129199361058205,-110.31101697428299
36,18,2025-07-03 08:18:57,2025-07-03 08:32:03.171759,24.127533941803346,-110.31266179314333,24.151954029585692,-110.30639133705805
37,20,2025-07-03 08:18:57,2025-07-03 08:36:02.681944,24.12884785184129,-110.31356891933213,24.146133427312346,-110.31962099318525
38,24,2025-07-03 08:18:21,2025-07-03 08:29:58.367444,24.13249490249176,-110.31408413219876,24.155169154413816,-110.30844283973444
39,21,2025-07-03 08:19:07,2025-07-03 08:29:05.759848,24.13586080124954,-110.33151182137885,24.13518699224985,-110.30324655922679
40,21,2025-07-03 08:19:46,2025-07-03 08:31:30.834946,24.13586080124954,-110.33151182137885,24.145007748212205,-110.30784081310894
41,21,2025-07-03 08:19:47,2025-07-03 08:28:24.763231,24.13586080124954,-110.33151182137885,24.154950949858502,-110.31267912357325
