order_id,restaurant_id,created_at,ready_at,rest_lat,rest_lon,dest_lat,dest_lon
0,16,2025-07-03 08:00:53,2025-07-03 08:06:18.558993,24.15640259899014,-110.31120477846595,24.13860777168285,-110.30042483231006
1,7,2025-07-03 08:00:06,2025-07-03 08:09:31.329870,24.132309142805727,-110.33061013568626,24.137200957656383,-110.31263107849266
2,17,2025-07-03 08:00:00,2025-07-03 08:11:38.853454,24.13314789821427,-110.3110519392253,24.151720784400176,-110.30990842739743
3,13,2025-07-03 08:01:32,2025-07-03 08:13:55.832900,24.134447142205214,-110.31660908416961,24.151233005206542,-110.30549681068335
4,1,2025-07-03 08:01:02,2025-07-03 08:10:43.120359,24.15419345162659,-110.30949074605171,24.12933268995847,-110.31633790874324
5,23,2025-07-03 08:01:27,2025-07-03 08:14:14.007210,24.154366214222666,-110.30472507594924,24.13699104806238,-110.31897647349773
6,17,2025-07-03 08:01:58,2025-07-03 08:22:34.699739,24.13314789821427,-110.3110519392253,24.154320303987152,-110.31434751492247
7,15,2025-07-03 08:02:24,2025-07-03 08:10:52.930450,24.131086608098066,-110.3115823459832,24.14875822858306,-110.30531365041412
8,3,2025-07-03 08:02:52,2025-07-03 08:18:04.891707,24.1470157194933,-110.29795236306373,24.13658450162307,-110.33156137698602
9,1,2025-07-03 08:03:41,2025-07-03 08:15:39.231937,24.15419345162659,-110.30949074605171,24.13330661385008,-110.31335393968268
10,10,2025-07-03 08:03:46,2025-07-03 08:16:14.036691,24.135157333438436,-110.33360038826078,24.139468083710668,-110.30754357069303
11,6,2025-07-03 08:05:36,2025-07-03 08:16:22.825841,24.142122125727898,-110.3212980767019,24.142807699719242,-110.30238662760176
12,8,2025-07-03 08:05:53,2025-07-03 08:16:20.273814,24.15138519784176,-110.31727853035993,24.129378584251228,-110.31821376751527
13,14,2025-07-03 08:05:27,2025-07-03 08:16:51.957186,24.134596688670324,-110.33259901294194,24.145798336570156,-110.30086368231035
14,9,2025-07-03 08:05:40,2025-07-03 08:21:42.261380,24.147975924671794,-110.3127648603125,24.13033806360758,-110.31879269678988
15,21,2025-07-03 08:07:53,2025-07-03 08:20:14.552320,24.14230433357646,-110.32649667620139,24.129940241161055,-110.31326091991835
16,10,2025-07-03 08:07:33,2025-07-03 08:18:40.953198,24.135157333438436,-110.33360038826078,24.14218359734716,-110.3036229069365
17,5,2025-07-03 08:08:12,2025-07-03 08:14:47.881907,24.13543253384637,-110.3177368474804,24.155162364157928,-110.30728457278715
