courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,58,165.917099999995,12.586814865277779,28,291.5316666666166
2,45,161.35249999999596,12.586814865277779,25,272.2466666666167
3,57,167.00459999999703,12.586814865277779,28,291.8483333332833
4,54,175.60769999999403,12.586814865277779,26,298.4499999999167
5,63,185.05229999999503,12.586814865277779,30,309.70999999995007
6,60,176.16789999999696,12.586814865277779,27,304.19833333326665
7,59,177.255699999994,12.586814865277779,29,300.42666666655
8,46,172.986799999999,12.586814865277779,25,293.57166666663323
9,49,153.58239999999702,12.586814865277779,24,271.6716666666167
10,46,140.847999999998,12.586814865277779,22,257.81499999995
11,57,165.938299999998,12.586814865277779,26,292.04166666663326
12,56,163.096499999998,12.586814865277779,26,283.0116666666167
13,55,171.0674,12.586814865277779,27,293.58666666663345
14,49,164.08979999999895,12.586814865277779,24,286.42499999995005
15,49,155.049899999997,12.586814865277779,25,274.2549999999166
16,42,159.88949999999798,12.586814865277779,26,273.01999999996667
17,55,167.89579999999694,12.586814865277779,28,289.21333333330006
18,41,155.94639999999703,12.586814865277779,21,257.2599999999667
19,56,155.874899999997,12.586814865277779,30,279.0599999999166
20,50,166.28569999999797,12.586814865277779,24,285.33166666665005
21,60,163.718899999995,12.586814865277779,28,285.27499999995
22,57,149.931499999999,12.586814865277779,25,265.7233333332667
23,45,151.68259999999898,12.586814865277779,22,265.63333333328336
24,49,168.98239999999598,12.586814865277779,24,285.42999999995004
25,52,150.80139999999798,12.586814865277779,22,250.94999999993328
26,55,185.201999999998,12.586814865277779,31,308.51166666661675
27,49,145.75689999999798,12.586814865277779,24,258.32833333330007
28,44,141.77199999999897,12.586814865277779,20,250.6266666666
29,59,167.90619999999697,12.586814865277779,26,289.6783333332832
30,57,186.28919999999897,12.586814865277779,28,305.9049999999666
31,56,174.464799999998,12.586814865277779,28,296.16666666658335
32,51,150.08789999999703,12.586814865277779,21,253.65333333331662
33,53,152.40149999999798,12.586814865277779,23,263.3766666666
34,58,180.11079999999603,12.586814865277779,30,305.81666666651677
35,60,161.70309999999898,12.586814865277779,27,281.77499999993336
36,52,163.9123,12.586814865277779,26,283.50166666661664
37,58,172.88649999999697,12.586814865277779,27,289.34499999995006
38,56,179.40989999999704,12.586814865277779,29,303.5399999999667
39,48,162.09939999999702,12.586814865277779,26,279.01166666655
40,50,172.97999999999598,12.586814865277779,25,290.5349999999334
41,54,163.496999999996,12.586814865277779,23,279.6949999999666
42,55,163.12039999999806,12.586814865277779,27,288.5816666665668
43,46,163.15219999999897,12.586814865277779,24,277.6849999999
44,46,141.320799999997,12.586814865277779,19,243.55999999996666
45,53,155.094399999998,12.586814865277779,24,273.67499999996664
46,61,177.31479999999803,12.586814865277779,30,304.96999999994995
47,59,171.55869999999499,12.586814865277779,29,298.0083333332666
48,49,163.53359999999896,12.586814865277779,25,281.2383333332667
49,52,178.285899999998,12.586814865277779,28,300.8716666665501
50,45,145.194999999997,12.586814865277779,23,258.1283333333167
51,53,165.224599999998,12.586814865277779,27,283.31666666656673
52,49,168.59899999999905,12.586814865277779,23,283.4183333333
53,47,147.36019999999596,12.586814865277779,24,257.7566666666333
54,48,168.09509999999702,12.586814865277779,24,293.9566666666333
55,49,162.43889999999803,12.586814865277779,25,273.06333333325006
