courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,44,244.246099999993,12.409966188055556,44,405.55999999998335
2,43,249.62579999999505,12.409966188055556,43,406.4983333332834
3,43,256.2520999999949,12.409966188055556,43,416.94333333324994
4,44,240.13059999999695,12.409966188055556,44,388.1116666666501
5,44,234.89419999999598,12.409966188055556,44,390.23666666663337
6,45,249.42739999999895,12.409966188055556,45,400.4499999998999
7,44,248.83169999999302,12.409966188055556,44,396.5833333332834
8,45,242.53629999999697,12.409966188055556,45,398.6466666666166
9,44,237.36729999999503,12.409966188055556,44,394.60833333330004
10,44,234.48229999999603,12.409966188055556,44,388.2166666666332
11,43,244.76399999999802,12.409966188055556,43,400.80999999996646
12,42,249.36669999999586,12.409966188055556,42,409.85333333324996
13,44,245.931799999996,12.409966188055556,44,399.8133333332834
14,45,246.395799999992,12.409966188055556,45,396.1216666665666
15,46,247.97959999999802,12.409966188055556,46,396.5816666666
16,44,245.783999999997,12.409966188055556,44,390.5616666665667
17,45,237.968899999994,12.409966188055556,45,387.46833333330005
18,44,248.75379999999697,12.409966188055556,44,402.24833333324995
19,45,241.48829999999793,12.409966188055556,45,392.9883333332666
20,42,240.06659999999496,12.409966188055556,42,399.67833333323335
21,43,238.26489999999902,12.409966188055556,43,405.9366666666333
