courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,93,211.95369999999699,12.409966188055556,28,384.20166666660003
2,106,236.021799999994,12.409966188055556,32,426.4133333332666
3,97,224.434499999995,12.409966188055556,30,413.8416666666333
4,108,228.764799999995,12.409966188055556,32,428.6199999998666
5,104,230.08519999999493,12.409966188055556,32,416.14666666656666
6,99,241.16619999999298,12.409966188055556,32,435.8516666666167
7,104,243.182999999993,12.409966188055556,31,433.65999999994995
8,113,239.97089999999403,12.409966188055556,34,436.8916666666
9,95,218.0548999999909,12.409966188055556,28,402.9566666666335
10,107,228.91139999999203,12.409966188055556,31,424.3049999999666
11,109,232.5912999999929,12.409966188055556,32,432.75999999994997
12,107,239.39159999999194,12.409966188055556,32,432.3733333333332
13,105,231.0946999999949,12.409966188055556,35,426.0066666665667
14,108,237.45049999999392,12.409966188055556,32,417.0699999999834
15,109,230.04409999999504,12.409966188055556,32,422.7449999999
16,104,232.26179999999596,12.409966188055556,30,420.65833333328334
17,104,226.49289999999496,12.409966188055556,33,423.93333333324995
18,104,236.845099999995,12.409966188055556,32,431.14333333325004
19,104,231.74749999999705,12.409966188055556,30,424.32833333328347
20,104,234.000799999992,12.409966188055556,32,421.2733333332168
21,96,229.02149999999298,12.409966188055556,30,410.5383333332666
