courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,27,116.00279999999901,12.453877729166667,18,212.04666666663337
2,10,76.15109999999899,12.453877729166667,7,136.86499999998335
3,25,116.16639999999599,12.453877729166667,17,194.57833333331664
4,21,94.12889999999895,12.453877729166667,14,167.86
5,17,78.309,12.453877729166667,10,148.32333333333335
6,16,86.23169999999901,12.453877729166667,10,157.28166666665
7,17,95.13419999999898,12.453877729166667,13,163.54166666665
8,16,82.415599999999,12.453877729166667,11,151.47
9,15,94.34289999999899,12.453877729166667,11,165.11333333329998
10,27,112.359199999998,12.453877729166667,19,208.5866666666499
11,21,95.85579999999702,12.453877729166667,14,171.76666666666668
12,10,75.217,12.453877729166667,6,138.31499999998334
13,21,108.83619999999998,12.453877729166667,17,198.9616666666333
14,32,127.28439999999898,12.453877729166667,21,221.04166666659998
15,15,93.41299999999697,12.453877729166667,12,168.77833333328337
16,21,109.81479999999902,12.453877729166667,16,192.50500000000002
17,21,106.49630000000002,12.453877729166667,15,190.18166666665002
18,16,65.44369999999999,12.453877729166667,8,118.53499999996667
19,21,81.059499999999,12.453877729166667,12,148.45166666665
20,18,93.59879999999899,12.453877729166667,11,169.95666666665002
21,9,63.07319999999999,12.453877729166667,5,116.42499999996667
22,21,87.94319999999901,12.453877729166667,15,157.39833333333334
23,17,95.73139999999897,12.453877729166667,11,167.35333333333335
24,29,114.26519999999995,12.453877729166667,18,201.64333333328335
25,20,105.70789999999798,12.453877729166667,15,194.2516666666501
26,19,90.189099999999,12.453877729166667,14,159.94333333328328
27,18,101.98049999999901,12.453877729166667,15,186.4066666666167
28,14,83.6182,12.453877729166667,9,153.97333333331667
29,18,101.97119999999899,12.453877729166667,14,174.85499999998336
30,14,80.63069999999898,12.453877729166667,11,151.8883333333
31,24,102.69620000000002,12.453877729166667,15,176.31333333328334
32,25,105.68860000000001,12.453877729166667,15,186.65166666663336
33,19,97.24409999999801,12.453877729166667,14,167.97999999998333
34,9,64.408599999999,12.453877729166667,6,120.90166666666669
35,18,93.0652,12.453877729166667,16,171.1983333333166
36,21,94.020699999998,12.453877729166667,11,170.0633333333333
37,17,105.12099999999997,12.453877729166667,14,184.78333333331665
38,31,116.054899999998,12.453877729166667,19,205.05499999996667
39,13,74.21389999999799,12.453877729166667,9,136.26166666663332
40,11,83.36139999999996,12.453877729166667,10,153.11833333333334
41,19,99.695399999999,12.453877729166667,12,172.18999999998329
42,19,91.3059,12.453877729166667,11,169.41666666665
43,17,94.728399999999,12.453877729166667,12,163.6383333333
44,16,69.83589999999802,12.453877729166667,11,129.89666666665002
45,24,92.60379999999898,12.453877729166667,14,171.95833333331663
46,19,109.22030000000001,12.453877729166667,15,188.83666666665
47,17,94.85219999999798,12.453877729166667,12,165.45666666661663
48,22,111.157299999999,12.453877729166667,15,190.70999999996664
49,18,88.28879999999698,12.453877729166667,12,158.07333333331664
50,19,92.89649999999799,12.453877729166667,14,159.84999999998328
51,9,69.025599999998,12.453877729166667,6,130.6616666666667
52,14,78.601199999998,12.453877729166667,8,135.12166666665
53,18,77.07789999999702,12.453877729166667,9,144.92666666666665
54,25,93.274599999998,12.453877729166667,15,160.1999999999833
55,23,107.99219999999897,12.453877729166667,15,188.24666666665
56,14,86.41489999999999,12.453877729166667,9,150.51833333331672
57,18,92.57389999999799,12.453877729166667,14,163.06499999996666
