order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size,routing_source
0,delivered,2025-07-03 08:00:27,2025-07-03 08:07:49.633562,2025-07-03 08:07:49.633562,2025-07-03 08:10:35.100,10.135,0.0,2,1,osrm
1,delivered,2025-07-03 08:00:54,2025-07-03 08:14:41.583669,2025-07-03 08:14:41.583669,2025-07-03 08:14:27.700,13.561666666666667,0.0,6,1,osrm
2,delivered,2025-07-03 08:00:46,2025-07-03 08:07:17.760955,2025-07-03 08:10:31.300000,2025-07-03 08:12:55.300,12.155,3.22565075,3,1,osrm
3,delivered,2025-07-03 08:00:27,2025-07-03 08:10:52.315366,2025-07-03 08:10:52.315366,2025-07-03 08:08:35.800,8.146666666666667,0.0,1,1,osrm
4,delivered,2025-07-03 08:01:25,2025-07-03 08:15:14.175270,2025-07-03 08:15:14.175270,2025-07-03 08:15:58.400,14.556666666666667,0.0,7,1,osrm
5,delivered,2025-07-03 08:01:30,2025-07-03 08:10:18.697662,2025-07-03 08:10:28.700000,2025-07-03 08:13:32.300,12.038333333333332,0.16670563333333333,10,1,osrm
6,delivered,2025-07-03 08:01:19,2025-07-03 08:09:42.566510,2025-07-03 08:11:39.600000,2025-07-03 08:16:32.700,15.228333333333333,1.9505581666666667,5,1,osrm
7,delivered,2025-07-03 08:04:48,2025-07-03 08:16:28.246782,2025-07-03 08:16:28.246782,2025-07-03 08:16:00.800,11.213333333333333,0.0,8,1,osrm
8,delivered,2025-07-03 08:04:39,2025-07-03 08:14:13.373907,2025-07-03 08:14:13.373907,2025-07-03 08:15:05.300,10.438333333333333,0.0,9,1,osrm
9,delivered,2025-07-03 08:04:33,2025-07-03 08:19:00.385977,2025-07-03 08:19:00.385977,2025-07-03 08:12:39.100,8.101666666666667,0.0,4,1,osrm
10,delivered,2025-07-03 08:06:16,2025-07-03 08:21:17.942606,2025-07-03 08:21:17.942606,2025-07-03 08:20:46.400,14.506666666666666,0.0,13,1,osrm
11,delivered,2025-07-03 08:07:45,2025-07-03 08:20:17.014333,2025-07-03 08:20:17.014333,2025-07-03 08:20:42.300,12.955,0.0,15,1,osrm
12,delivered,2025-07-03 08:07:20,2025-07-03 08:22:21.076862,2025-07-03 08:22:21.076862,2025-07-03 08:20:00.500,12.675,0.0,14,1,osrm
13,delivered,2025-07-03 08:08:20,2025-07-03 08:17:37.364654,2025-07-03 08:17:37.364654,2025-07-03 08:17:06.100,8.768333333333334,0.0,11,1,osrm
14,delivered,2025-07-03 08:09:37,2025-07-03 08:24:25.829502,2025-07-03 08:24:25.829502,2025-07-03 08:19:04.600,9.46,0.0,12,1,osrm
15,delivered,2025-07-03 08:11:49,2025-07-03 08:20:15.742823,2025-07-03 08:20:15.742823,2025-07-03 08:21:59.700,10.178333333333335,0.0,20,1,osrm
16,delivered,2025-07-03 08:11:25,2025-07-03 08:18:28.005964,2025-07-03 08:20:28.400000,2025-07-03 08:24:06.500,12.691666666666666,2.0065672666666665,18,1,osrm
