courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,9,82.57540000000002,12.450449095833333,8,141.87666666665
2,20,93.10349999999897,12.450449095833333,12,164.76833333333337
3,34,124.65899999999398,12.450449095833333,21,209.60499999994994
4,28,98.52429999999798,12.450449095833333,18,181.50666666666672
5,13,64.26369999999899,12.450449095833333,10,115.03833333331669
6,17,92.20239999999902,12.450449095833333,13,166.24499999995
7,13,77.619099999999,12.450449095833333,10,137.56666666661664
8,29,94.683499999998,12.450449095833333,14,164.01333333333335
9,21,90.27279999999799,12.450449095833333,13,159.17166666666665
10,24,95.50769999999598,12.450449095833333,15,163.80166666663337
11,25,99.073799999994,12.450449095833333,16,178.69333333331664
12,9,66.55799999999898,12.450449095833333,7,116.88
13,10,67.200099999999,12.450449095833333,7,124.24999999995
14,16,79.74249999999901,12.450449095833333,10,137.76833333333335
15,9,58.91199999999901,12.450449095833333,8,107.23833333331667
16,29,124.06159999999697,12.450449095833333,23,215.84166666664996
17,17,77.157199999996,12.450449095833333,11,141.02499999996667
18,15,95.14989999999999,12.450449095833333,11,165.0816666666333
19,14,92.19959999999897,12.450449095833333,9,158.085
20,16,94.84069999999599,12.450449095833333,14,172.88499999998334
21,21,104.334299999998,12.450449095833333,14,178.34999999998337
22,14,81.642099999999,12.450449095833333,12,146.76499999998333
23,31,113.351299999999,12.450449095833333,20,197.90999999998328
24,17,87.27869999999999,12.450449095833333,13,149.53166666661664
25,15,84.38,12.450449095833333,12,150.85666666666665
26,16,71.884999999999,12.450449095833333,11,135.45333333331664
27,16,68.9124,12.450449095833333,10,121.91833333330003
28,17,73.149799999999,12.450449095833333,9,126.79666666666671
29,24,103.3115,12.450449095833333,16,185.09666666666666
30,21,95.27179999999802,12.450449095833333,13,163.22999999996665
31,16,86.39799999999703,12.450449095833333,11,155.35999999995002
32,22,88.423899999999,12.450449095833333,16,162.2333333333
33,17,95.77369999999898,12.450449095833333,15,173.13499999996665
34,25,95.19899999999798,12.450449095833333,16,171.8349999999667
35,20,86.112099999999,12.450449095833333,12,153.06499999998334
36,23,103.83659999999801,12.450449095833333,15,173.06666666665004
37,17,77.80879999999802,12.450449095833333,12,132.47999999996665
38,27,106.55719999999698,12.450449095833333,18,183.07999999996665
39,20,89.67479999999799,12.450449095833333,12,156.63
40,20,84.94790000000002,12.450449095833333,13,146.25333333331665
41,16,71.82479999999502,12.450449095833333,12,137.03999999998337
42,16,72.80879999999897,12.450449095833333,9,128.0983333333167
43,20,103.95749999999802,12.450449095833333,17,182.47166666665004
44,21,87.861999999999,12.450449095833333,17,157.13833333331664
45,23,102.19459999999702,12.450449095833333,18,184.73833333331666
46,12,79.55979999999998,12.450449095833333,10,136.7866666666667
47,24,87.74689999999899,12.450449095833333,11,159.10999999996662
48,28,94.11369999999701,12.450449095833333,17,167.3199999999667
49,14,81.2085,12.450449095833333,11,135.17499999998336
50,16,78.170799999999,12.450449095833333,12,138.2633333333167
51,11,71.49949999999899,12.450449095833333,10,132.3366666666333
52,18,79.95020000000001,12.450449095833333,13,140.12166666663333
53,8,55.866499999999995,12.450449095833333,5,101.26000000000002
54,23,96.56699999999901,12.450449095833333,15,171.65333333333334
55,15,75.71129999999499,12.450449095833333,10,138.75833333330002
56,22,79.125799999996,12.450449095833333,13,144.355
57,13,73.18409999999997,12.450449095833333,9,130.10666666665006
