courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,44,263.6692999999969,12.453877729166667,44,424.4533333332833
2,45,257.42689999999806,12.453877729166667,45,418.16333333324985
3,43,257.84439999999796,12.453877729166667,43,422.2516666666001
4,43,259.66909999999797,12.453877729166667,43,420.15833333330005
5,44,255.450899999997,12.453877729166667,44,403.6633333332667
6,46,259.57539999999904,12.453877729166667,46,405.6716666665834
7,44,249.41509999999593,12.453877729166667,44,408.9816666666167
8,47,252.72089999999602,12.453877729166667,47,398.3566666665833
9,45,254.511799999997,12.453877729166667,45,407.52499999991664
10,45,250.14139999999392,12.453877729166667,45,404.25333333326665
11,43,253.11129999999798,12.453877729166667,43,403.63666666665017
12,42,252.55729999999795,12.453877729166667,42,414.81666666661664
13,44,253.87199999999598,12.453877729166667,44,407.3649999999667
14,45,247.974999999993,12.453877729166667,45,398.12166666661653
15,45,256.111399999998,12.453877729166667,45,410.64999999994996
16,44,248.76849999999502,12.453877729166667,44,397.43333333325
17,43,253.31609999999597,12.453877729166667,43,404.01833333323333
18,43,258.496199999997,12.453877729166667,43,408.7783333333167
19,46,250.607999999994,12.453877729166667,46,404.64166666661674
20,43,251.09259999999404,12.453877729166667,43,395.90166666664993
