order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size,routing_source
0,delivered,2025-07-03 08:00:07,2025-07-03 08:09:56.657590,2025-07-03 08:15:27.000000,2025-07-03 08:19:10.400,19.05666666666667,5.505706833333333,12,1,osrm
1,delivered,2025-07-03 08:00:02,2025-07-03 08:05:54.972078,2025-07-03 08:15:34.600000,2025-07-03 08:19:15.800,19.23,9.660465366666667,10,1,osrm
2,delivered,2025-07-03 08:01:00,2025-07-03 08:18:58.906095,2025-07-03 08:24:15.700000,2025-07-03 08:27:08.900,26.148333333333333,5.279898416666667,22,1,osrm
3,delivered,2025-07-03 08:02:54,2025-07-03 08:15:19.766922,2025-07-03 08:37:35.400000,2025-07-03 08:43:21.600,40.46,22.2605513,2,4,osrm
4,delivered,2025-07-03 08:03:03,2025-07-03 08:14:14.638835,2025-07-03 08:15:15.000000,2025-07-03 08:18:50.900,15.798333333333334,1.0060194166666667,14,1,osrm
5,delivered,2025-07-03 08:04:07,2025-07-03 08:18:25.003938,2025-07-03 08:56:26.761667,2025-07-03 09:01:08.500,57.025,38.029295483333335,28,4,osrm
6,delivered,2025-07-03 08:04:45,2025-07-03 08:14:37.288083,2025-07-03 08:16:31.800000,2025-07-03 08:19:22.000,14.616666666666667,1.90853195,11,1,osrm
7,delivered,2025-07-03 08:04:15,2025-07-03 08:17:05.093907,2025-07-03 08:40:58.663108,2025-07-03 08:45:53.500,41.641666666666666,23.89282001666667,27,4,osrm
8,delivered,2025-07-03 08:05:38,2025-07-03 08:17:19.095453,2025-07-03 08:53:43.876507,2025-07-03 09:03:31.200,57.88666666666666,36.41301756666667,7,4,osrm
9,delivered,2025-07-03 08:05:53,2025-07-03 08:13:54.071830,2025-07-03 08:15:27.000000,2025-07-03 08:19:12.600,13.326666666666666,1.5488028333333332,13,1,osrm
10,delivered,2025-07-03 08:07:37,2025-07-03 08:16:52.773378,2025-07-03 08:25:55.100000,2025-07-03 08:29:50.900,22.23166666666667,9.038777033333334,21,1,osrm
11,delivered,2025-07-03 08:07:47,2025-07-03 08:19:58.343232,2025-07-03 08:42:02.768381,2025-07-03 08:47:44.300,39.955000000000005,22.073752483333333,11,4,osrm
12,delivered,2025-07-03 08:08:45,2025-07-03 08:19:20.247837,2025-07-03 08:52:48.490125,2025-07-03 08:57:28.200,48.72,33.4707048,30,4,osrm
13,delivered,2025-07-03 08:08:56,2025-07-03 08:24:16.073899,2025-07-03 08:44:48.185021,2025-07-03 08:50:18.800,41.38,20.535185366666667,10,4,osrm
14,delivered,2025-07-03 08:08:57,2025-07-03 08:22:00.836149,2025-07-03 09:07:56.851777,2025-07-03 09:10:11.200,61.236666666666665,45.933593800000004,18,4,osrm
15,delivered,2025-07-03 08:09:50,2025-07-03 08:19:45.069283,2025-07-03 08:49:03.275789,2025-07-03 08:55:26.800,45.61333333333334,29.303441766666666,3,4,osrm
16,delivered,2025-07-03 08:10:44,2025-07-03 08:20:33.115147,2025-07-03 08:48:33.650075,2025-07-03 08:52:47.300,42.055,28.008915466666668,15,4,osrm
17,delivered,2025-07-03 08:10:49,2025-07-03 08:19:08.428097,2025-07-03 08:24:41.600000,2025-07-03 08:28:40.000,17.85,5.552865049999999,16,1,osrm
18,delivered,2025-07-03 08:11:10,2025-07-03 08:25:13.466726,2025-07-03 09:04:05.117409,2025-07-03 09:05:07.200,53.95333333333333,38.86084471666666,9,4,osrm
19,delivered,2025-07-03 08:11:51,2025-07-03 08:24:55.536190,2025-07-03 08:45:01.776549,2025-07-03 08:47:48.100,35.95166666666667,20.10400598333333,21,4,osrm
20,delivered,2025-07-03 08:11:36,2025-07-03 08:24:45.682251,2025-07-03 08:45:01.776549,2025-07-03 08:47:48.100,36.20166666666667,20.2682383,21,4,osrm
21,delivered,2025-07-03 08:12:50,2025-07-03 08:26:15.604727,2025-07-03 11:40:23.800000,2025-07-03 11:46:03.800,213.23,194.13658788333333,1,4,osrm
22,delivered,2025-07-03 08:12:47,2025-07-03 08:23:54.607183,2025-07-03 09:06:19.008716,2025-07-03 09:14:09.200,61.37,42.40669221666667,6,4,osrm
23,delivered,2025-07-03 08:12:46,2025-07-03 08:20:12.226063,2025-07-03 08:52:14.654444,2025-07-03 08:58:03.200,45.28666666666666,32.04047301666667,14,4,osrm
24,delivered,2025-07-03 08:12:16,2025-07-03 08:18:27.916256,2025-07-03 08:19:59.500000,2025-07-03 08:23:47.800,11.53,1.5263957333333333,7,1,osrm
25,delivered,2025-07-03 08:12:20,2025-07-03 08:26:40.477643,2025-07-03 08:44:48.185021,2025-07-03 08:47:52.200,35.53666666666666,18.1284563,4,4,osrm
26,delivered,2025-07-03 08:13:50,2025-07-03 08:23:50.553735,2025-07-03 08:24:44.000000,2025-07-03 08:29:59.500,16.158333333333335,0.8907710833333333,25,1,osrm
27,delivered,2025-07-03 08:13:59,2025-07-03 08:24:00.738833,2025-07-03 08:39:35.700000,2025-07-03 08:46:33.100,32.568333333333335,15.582686116666668,25,4,osrm
28,delivered,2025-07-03 08:13:23,2025-07-03 08:21:46.542724,2025-07-03 08:37:35.400000,2025-07-03 08:43:21.600,29.976666666666667,15.814287933333333,2,4,osrm
29,delivered,2025-07-03 08:14:59,2025-07-03 08:25:26.631733,2025-07-03 08:57:08.216613,2025-07-03 09:02:32.700,47.56166666666666,31.693081333333335,23,4,osrm
30,delivered,2025-07-03 08:14:17,2025-07-03 08:25:42.672976,2025-07-03 09:21:52.931540,2025-07-03 09:25:53.400,71.60666666666665,56.17097606666667,26,4,osrm
31,delivered,2025-07-03 08:15:34,2025-07-03 08:26:25.016664,2025-07-03 08:48:33.650075,2025-07-03 08:52:47.300,37.22166666666667,22.143890183333333,15,4,osrm
32,delivered,2025-07-03 08:15:19,2025-07-03 08:20:19.000000,2025-07-03 08:51:38.721976,2025-07-03 08:54:42.600,39.39333333333333,31.3286996,12,4,osrm
33,delivered,2025-07-03 08:15:30,2025-07-03 08:28:41.908487,2025-07-03 08:51:38.721976,2025-07-03 08:54:42.600,39.21,22.94689148333333,12,4,osrm
34,delivered,2025-07-03 08:17:12,2025-07-03 08:31:10.551905,2025-07-03 08:50:54.155241,2025-07-03 08:57:14.500,40.041666666666664,19.726722266666666,8,4,osrm
35,delivered,2025-07-03 08:17:43,2025-07-03 08:31:11.714297,2025-07-03 08:50:54.155241,2025-07-03 08:57:14.500,39.525,19.707349066666666,8,4,osrm
36,delivered,2025-07-03 08:17:40,2025-07-03 08:27:06.705676,2025-07-03 09:07:56.851777,2025-07-03 09:10:11.200,52.519999999999996,40.835768349999995,18,4,osrm
37,delivered,2025-07-03 08:17:29,2025-07-03 08:33:26.156090,2025-07-03 09:10:53.627820,2025-07-03 09:16:06.000,58.61666666666667,37.45786216666667,11,4,osrm
38,delivered,2025-07-03 08:17:20,2025-07-03 08:26:00.071976,2025-07-03 08:42:02.768381,2025-07-03 08:47:44.300,30.404999999999998,16.044940083333334,11,4,osrm
39,delivered,2025-07-03 08:17:50,2025-07-03 08:27:06.023645,2025-07-03 09:07:57.375838,2025-07-03 09:18:56.300,61.105000000000004,40.855869883333334,8,4,osrm
40,delivered,2025-07-03 08:17:33,2025-07-03 08:31:10.296222,2025-07-03 08:52:14.654444,2025-07-03 08:58:03.200,40.50333333333333,21.072637033333333,14,4,osrm
41,delivered,2025-07-03 08:17:44,2025-07-03 08:29:47.475296,2025-07-03 08:42:02.768381,2025-07-03 08:47:44.300,30.005,12.25488475,11,4,osrm
42,delivered,2025-07-03 08:18:49,2025-07-03 08:33:11.849784,2025-07-03 08:49:03.275789,2025-07-03 08:55:26.800,36.63,15.857100083333334,3,4,osrm
43,delivered,2025-07-03 08:19:02,2025-07-03 08:31:46.530800,2025-07-03 09:13:13.134273,2025-07-03 09:22:50.500,63.80833333333333,41.44339121666667,12,4,osrm
44,delivered,2025-07-03 08:19:07,2025-07-03 08:31:30.930488,2025-07-03 08:40:58.663108,2025-07-03 08:45:53.500,26.775,9.462210333333333,27,4,osrm
45,delivered,2025-07-03 08:19:07,2025-07-03 08:30:07.159873,2025-07-03 10:53:43.400000,2025-07-03 11:04:51.100,165.735,143.60400211666666,12,4,osrm
46,delivered,2025-07-03 08:19:00,2025-07-03 08:32:52.959692,2025-07-03 08:43:35.200000,2025-07-03 08:46:17.300,27.288333333333334,10.704005133333334,26,3,osrm
47,delivered,2025-07-03 08:20:20,2025-07-03 08:35:17.160053,2025-07-03 09:22:06.533844,2025-07-03 09:28:28.500,68.14166666666667,46.82289651666667,21,4,osrm
48,delivered,2025-07-03 08:20:23,2025-07-03 08:32:09.916719,2025-07-03 08:55:03.906313,2025-07-03 09:02:47.500,42.40833333333333,22.899826566666665,20,4,osrm
49,delivered,2025-07-03 08:22:36,2025-07-03 08:33:35.287481,2025-07-03 11:52:58.900000,2025-07-03 12:02:03.500,219.45833333333334,199.39354198333334,22,3,osrm
50,delivered,2025-07-03 08:22:52,2025-07-03 08:42:02.768381,2025-07-03 08:42:02.768381,2025-07-03 08:47:44.300,24.871666666666666,0.0,11,4,osrm
51,delivered,2025-07-03 08:22:54,2025-07-03 08:35:02.289556,2025-07-03 08:59:33.558537,2025-07-03 09:09:26.800,46.54666666666667,24.52114968333333,27,4,osrm
52,delivered,2025-07-03 08:23:14,2025-07-03 08:42:01.128807,2025-07-03 09:18:13.298018,2025-07-03 09:22:07.800,58.89666666666667,36.20282018333333,10,4,osrm
53,delivered,2025-07-03 08:24:26,2025-07-03 08:37:43.343524,2025-07-03 08:47:44.092046,2025-07-03 08:51:46.600,27.34333333333333,10.012475366666667,1,4,osrm
54,delivered,2025-07-03 08:24:58,2025-07-03 08:34:13.865440,2025-07-03 08:45:01.776549,2025-07-03 08:47:48.100,22.834999999999997,10.798518483333334,21,4,osrm
55,delivered,2025-07-03 08:24:02,2025-07-03 08:34:01.342786,2025-07-03 09:21:05.987306,2025-07-03 09:27:36.200,63.57,47.07740866666666,25,4,osrm
56,delivered,2025-07-03 08:25:37,2025-07-03 08:36:49.523396,2025-07-03 09:21:10.200421,2025-07-03 09:28:55.800,63.31333333333334,44.34461708333333,22,4,osrm
57,delivered,2025-07-03 08:25:35,2025-07-03 08:35:23.275369,2025-07-03 08:47:44.092046,2025-07-03 08:51:46.600,26.19333333333333,12.346944616666667,1,4,osrm
58,delivered,2025-07-03 08:25:37,2025-07-03 08:39:41.314126,2025-07-03 08:53:43.876507,2025-07-03 09:03:31.200,37.90333333333333,14.04270635,7,4,osrm
59,delivered,2025-07-03 08:25:55,2025-07-03 08:36:56.524215,2025-07-03 08:51:38.721976,2025-07-03 08:54:42.600,28.793333333333333,14.703296016666666,12,4,osrm
60,delivered,2025-07-03 08:25:23,2025-07-03 08:33:53.262022,2025-07-03 09:20:25.565047,2025-07-03 09:27:52.800,62.49666666666667,46.53838375,27,4,osrm
61,delivered,2025-07-03 08:26:55,2025-07-03 08:40:58.663108,2025-07-03 08:40:58.663108,2025-07-03 08:45:53.500,18.975,0.0,27,4,osrm
62,delivered,2025-07-03 08:26:04,2025-07-03 08:44:48.185021,2025-07-03 08:44:48.185021,2025-07-03 08:50:18.800,24.246666666666666,0.0,10,4,osrm
63,delivered,2025-07-03 08:26:43,2025-07-03 08:34:21.938238,2025-07-03 09:17:23.103087,2025-07-03 09:21:22.400,54.656666666666666,43.019414149999996,28,4,osrm
64,delivered,2025-07-03 08:27:02,2025-07-03 08:37:03.214114,2025-07-03 08:49:03.275789,2025-07-03 08:55:26.800,28.413333333333334,12.001027916666667,3,4,osrm
