courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,79,193.62279999999802,12.469202148333334,29,350.43000000000006
2,91,205.30859999999905,12.469202148333334,31,384.8249999999333
3,87,213.52449999999703,12.469202148333334,34,388.0766666665667
4,85,214.59529999999398,12.469202148333334,29,377.4599999999833
5,78,211.68179999999793,12.469202148333334,29,373.37499999995003
6,84,213.05239999999299,12.469202148333334,32,380.3066666665833
7,89,214.013099999997,12.469202148333334,31,391.00166666661676
8,74,197.87559999999198,12.469202148333334,30,350.2349999999167
9,77,198.3674999999959,12.469202148333334,27,356.2633333333333
10,92,222.81449999999396,12.469202148333334,36,390.8366666665333
11,83,207.132099999997,12.469202148333334,33,371.68166666658334
12,86,208.681899999992,12.469202148333334,30,359.9049999999166
13,77,194.2707999999969,12.469202148333334,29,349.6033333332501
14,82,219.80519999999592,12.469202148333334,30,373.65999999991675
15,83,209.93669999999705,12.469202148333334,31,376.6133333332833
16,84,205.81919999999505,12.469202148333334,35,361.55666666654986
17,90,218.32309999999893,12.469202148333334,30,390.52166666658337
18,83,216.77959999999302,12.469202148333334,31,374.86499999996664
19,79,195.727099999994,12.469202148333334,29,349.5066666666167
20,88,204.80239999999705,12.469202148333334,32,374.30333333331663
21,70,194.36179999999302,12.469202148333334,28,341.7833333332999
22,86,216.55839999999495,12.469202148333334,31,375.9283333333
23,82,212.01789999999704,12.469202148333334,32,376.81499999995
24,79,208.92239999999495,12.469202148333334,32,370.0533333332499
25,74,195.33339999999808,12.469202148333334,29,349.1449999999502
26,84,206.74029999999397,12.469202148333334,30,362.01166666661663
27,87,223.20729999999304,12.469202148333334,31,384.96999999994995
28,79,207.84659999999704,12.469202148333334,31,357.85666666658335
29,85,216.61279999999206,12.469202148333334,33,373.76333333328336
30,78,198.681799999993,12.469202148333334,28,349.92666666656675
