order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size,routing_source
0,delivered,2025-07-03 08:00:59,2025-07-03 08:06:04.793462,2025-07-03 08:12:16.600000,2025-07-03 08:16:45.600,15.776666666666667,6.196775633333333,11,1,osrm
1,delivered,2025-07-03 08:00:14,2025-07-03 08:13:38.675750,2025-07-03 08:13:38.675750,2025-07-03 08:13:05.500,12.858333333333333,0.0,9,1,osrm
2,delivered,2025-07-03 08:00:15,2025-07-03 08:13:29.868723,2025-07-03 08:13:29.868723,2025-07-03 08:13:54.300,13.655,0.0,14,1,osrm
3,delivered,2025-07-03 08:00:58,2025-07-03 08:10:35.806086,2025-07-03 08:11:10.300000,2025-07-03 08:14:04.000,13.1,0.5748985666666666,3,1,osrm
4,delivered,2025-07-03 08:00:09,2025-07-03 08:14:03.027232,2025-07-03 08:14:03.027232,2025-07-03 08:09:12.500,9.058333333333334,0.0,1,1,osrm
5,delivered,2025-07-03 08:01:02,2025-07-03 08:14:39.070698,2025-07-03 08:14:39.070698,2025-07-03 08:14:47.100,13.751666666666667,0.0,2,1,osrm
6,delivered,2025-07-03 08:01:47,2025-07-03 08:15:03.142374,2025-07-03 08:15:03.142374,2025-07-03 08:12:59.800,11.213333333333333,0.0,6,1,osrm
7,delivered,2025-07-03 08:01:53,2025-07-03 08:14:50.301678,2025-07-03 08:14:50.301678,2025-07-03 08:14:11.500,12.308333333333334,0.0,7,1,osrm
8,delivered,2025-07-03 08:02:05,2025-07-03 08:16:58.073655,2025-07-03 08:16:58.073655,2025-07-03 08:11:07.900,9.048333333333334,0.0,8,1,osrm
9,delivered,2025-07-03 08:03:57,2025-07-03 08:14:27.679399,2025-07-03 08:14:27.679399,2025-07-03 08:12:20.100,8.385,0.0,12,1,osrm
10,delivered,2025-07-03 08:04:10,2025-07-03 08:21:21.295143,2025-07-03 08:21:21.295143,2025-07-03 08:14:44.700,10.578333333333335,0.0,5,1,osrm
11,delivered,2025-07-03 08:04:44,2025-07-03 08:16:46.159424,2025-07-03 08:16:46.159424,2025-07-03 08:14:56.400,10.206666666666667,0.0,4,1,osrm
12,delivered,2025-07-03 08:05:05,2025-07-03 08:22:04.257777,2025-07-03 08:22:04.257777,2025-07-03 08:13:21.700,8.278333333333332,0.0,13,1,osrm
13,delivered,2025-07-03 08:05:08,2025-07-03 08:19:18.460993,2025-07-03 08:19:18.460993,2025-07-03 08:15:08.000,10.0,0.0,10,1,osrm
14,delivered,2025-07-03 08:06:14,2025-07-03 08:18:15.801963,2025-07-03 08:18:15.801963,2025-07-03 08:20:13.900,13.998333333333333,0.0,22,1,osrm
15,delivered,2025-07-03 08:07:14,2025-07-03 08:25:46.952563,2025-07-03 08:25:46.952563,2025-07-03 08:17:57.800,10.729999999999999,0.0,16,1,osrm
16,delivered,2025-07-03 08:07:21,2025-07-03 08:17:56.570328,2025-07-03 08:17:56.570328,2025-07-03 08:18:54.300,11.555,0.0,17,1,osrm
