order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size,routing_source
0,delivered,2025-07-03 08:00:59,2025-07-03 08:06:04.793462,2025-07-03 08:37:12.086900,2025-07-03 08:40:21.800,39.38,31.1215573,20,4,osrm
1,delivered,2025-07-03 08:00:14,2025-07-03 08:13:38.675750,2025-07-03 08:47:13.658212,2025-07-03 08:49:20.100,49.10166666666667,33.58304103333333,2,4,osrm
2,delivered,2025-07-03 08:00:15,2025-07-03 08:13:29.868723,2025-07-03 08:20:17.000000,2025-07-03 08:23:32.200,23.28666666666667,6.785521283333334,11,1,osrm
3,delivered,2025-07-03 08:00:58,2025-07-03 08:10:35.806086,2025-07-03 08:38:53.277045,2025-07-03 08:41:42.000,40.733333333333334,28.29118265,24,4,osrm
4,delivered,2025-07-03 08:00:09,2025-07-03 08:14:03.027232,2025-07-03 08:34:54.149308,2025-07-03 08:37:10.100,37.01833333333333,20.852034600000003,18,4,osrm
5,delivered,2025-07-03 08:01:02,2025-07-03 08:14:39.070698,2025-07-03 08:15:53.700000,2025-07-03 08:19:47.100,18.751666666666665,1.2438217,16,1,osrm
6,delivered,2025-07-03 08:01:47,2025-07-03 08:15:03.142374,2025-07-03 08:32:10.379023,2025-07-03 08:36:25.900,34.64833333333333,17.120610816666666,14,4,osrm
7,delivered,2025-07-03 08:01:53,2025-07-03 08:14:50.301678,2025-07-03 08:34:54.149308,2025-07-03 08:44:51.000,42.96666666666667,20.064127166666665,11,4,osrm
8,delivered,2025-07-03 08:02:05,2025-07-03 08:16:58.073655,2025-07-03 08:19:29.100000,2025-07-03 08:20:50.900,18.765,2.51710575,5,1,osrm
9,delivered,2025-07-03 08:03:57,2025-07-03 08:14:27.679399,2025-07-03 08:47:54.559760,2025-07-03 08:53:39.600,49.71,33.44800601666667,25,4,osrm
10,delivered,2025-07-03 08:04:10,2025-07-03 08:21:21.295143,2025-07-03 08:54:54.337817,2025-07-03 09:04:21.500,60.19166666666667,33.55071123333333,24,4,osrm
11,delivered,2025-07-03 08:04:44,2025-07-03 08:16:46.159424,2025-07-03 08:35:17.951211,2025-07-03 08:41:17.000,36.55,18.529863116666668,7,4,osrm
12,delivered,2025-07-03 08:05:05,2025-07-03 08:22:04.257777,2025-07-03 08:45:38.163010,2025-07-03 08:45:50.600,40.76,23.565087216666665,28,4,osrm
13,delivered,2025-07-03 08:05:08,2025-07-03 08:19:18.460993,2025-07-03 08:41:24.737118,2025-07-03 08:47:17.000,42.15,22.104602083333337,8,4,osrm
14,delivered,2025-07-03 08:06:14,2025-07-03 08:18:15.801963,2025-07-03 08:39:39.443935,2025-07-03 08:48:06.300,41.87166666666667,21.394032866666667,3,3,osrm
15,delivered,2025-07-03 08:07:14,2025-07-03 08:25:46.952563,2025-07-03 08:35:04.909836,2025-07-03 08:39:48.400,32.57333333333334,9.299287883333333,5,3,osrm
16,delivered,2025-07-03 08:07:21,2025-07-03 08:17:56.570328,2025-07-03 08:57:55.025520,2025-07-03 09:00:05.200,52.736666666666665,39.9742532,1,4,osrm
17,delivered,2025-07-03 08:08:15,2025-07-03 08:16:12.801108,2025-07-03 08:17:42.500000,2025-07-03 08:21:03.100,12.801666666666668,1.4949815333333334,7,1,osrm
18,delivered,2025-07-03 08:08:51,2025-07-03 08:22:26.155734,2025-07-03 08:53:45.012587,2025-07-03 09:00:38.400,51.79,31.314280883333332,18,4,osrm
19,delivered,2025-07-03 08:09:23,2025-07-03 08:20:18.006299,2025-07-03 08:47:43.824074,2025-07-03 08:50:15.500,40.875,27.43029625,27,4,osrm
20,delivered,2025-07-03 08:09:56,2025-07-03 08:21:05.366719,2025-07-03 09:09:18.600000,2025-07-03 09:18:10.300,68.23833333333333,48.22055468333333,3,4,osrm
21,delivered,2025-07-03 08:09:42,2025-07-03 08:20:06.562753,2025-07-03 08:51:59.314724,2025-07-03 08:59:01.200,49.32,31.879199516666667,5,4,osrm
22,delivered,2025-07-03 08:09:33,2025-07-03 08:24:21.822675,2025-07-03 09:09:18.600000,2025-07-03 09:18:10.300,68.62166666666667,44.94628875,3,4,osrm
23,delivered,2025-07-03 08:09:50,2025-07-03 08:23:29.903607,2025-07-03 08:55:09.187759,2025-07-03 09:01:02.400,51.20666666666667,31.654735866666666,22,4,osrm
24,delivered,2025-07-03 08:10:33,2025-07-03 08:22:32.396167,2025-07-03 11:35:38.100000,2025-07-03 11:48:44.000,218.18333333333334,193.09506388333332,8,3,osrm
25,delivered,2025-07-03 08:10:36,2025-07-03 08:16:39.069383,2025-07-03 08:38:42.321270,2025-07-03 08:43:20.000,32.733333333333334,22.054198116666665,17,4,osrm
26,delivered,2025-07-03 08:10:28,2025-07-03 08:25:53.897729,2025-07-03 08:43:31.272817,2025-07-03 08:48:05.000,37.61666666666667,17.622918133333332,9,4,osrm
27,delivered,2025-07-03 08:10:43,2025-07-03 08:23:32.738841,2025-07-03 08:45:03.103560,2025-07-03 08:48:41.600,37.97666666666667,21.50607865,10,4,osrm
28,delivered,2025-07-03 08:10:24,2025-07-03 08:17:42.002256,2025-07-03 08:45:15.090966,2025-07-03 08:51:15.800,40.86333333333334,27.551478499999998,23,4,osrm
29,delivered,2025-07-03 08:11:21,2025-07-03 08:21:24.128843,2025-07-03 08:56:25.303616,2025-07-03 09:02:43.900,51.38166666666667,35.01957955,17,4,osrm
