courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,36,177.75209999999697,12.469202148333334,36,287.7533333332999
2,30,149.57529999999602,12.469202148333334,30,243.29333333326667
3,35,169.79359999999798,12.469202148333334,35,283.0033333332666
4,36,177.407599999998,12.469202148333334,36,298.9599999999667
5,32,160.34749999999795,12.469202148333334,32,268.3116666666333
6,35,158.804999999998,12.469202148333334,35,265.8116666665834
7,36,176.04079999999996,12.469202148333334,36,290.64166666663334
8,39,187.830199999995,12.469202148333334,39,306.75666666663324
9,38,174.76559999999702,12.469202148333334,38,291.8283333332501
10,33,181.00659999999905,12.469202148333334,33,301.9399999999499
11,37,175.63049999999504,12.469202148333334,37,291.6183333332167
12,34,162.746399999997,12.469202148333334,34,268.6366666665833
13,33,160.96939999999702,12.469202148333334,33,259.92499999993333
14,37,173.373099999995,12.469202148333334,37,281.47666666660007
15,34,169.46889999999505,12.469202148333334,34,279.1399999999667
16,36,176.94759999999803,12.469202148333334,36,290.70833333325
17,35,175.600399999998,12.469202148333334,35,287.3033333332834
18,36,178.03289999999603,12.469202148333334,36,298.3199999999333
19,34,152.18309999999508,12.469202148333334,34,259.40499999991664
20,36,179.31099999999606,12.469202148333334,36,298.26499999999993
21,31,150.025299999998,12.469202148333334,31,245.8933333333333
22,33,165.808299999999,12.469202148333334,33,276.9749999999333
23,36,167.34779999999404,12.469202148333334,36,273.42833333326666
24,36,180.74199999999695,12.469202148333334,36,302.43333333329997
25,39,187.33019999999902,12.469202148333334,39,311.59833333324997
26,33,162.02329999999498,12.469202148333334,33,270.65333333333336
27,29,147.33739999999798,12.469202148333334,29,243.51499999996668
28,32,158.050299999996,12.469202148333334,32,265.27499999995007
29,34,167.59499999999903,12.469202148333334,34,276.73833333326667
30,33,170.44519999999304,12.469202148333334,33,275.38999999996673
