order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size,routing_source
0,delivered,2025-07-03 08:00:07,2025-07-03 08:09:56.657590,2025-07-03 08:10:27.000000,2025-07-03 08:14:10.400,14.056666666666667,0.5057068333333333,3,1,osrm
1,delivered,2025-07-03 08:00:02,2025-07-03 08:05:54.972078,2025-07-03 08:10:34.600000,2025-07-03 08:14:15.800,14.229999999999999,4.660465366666667,2,1,osrm
2,delivered,2025-07-03 08:01:00,2025-07-03 08:18:58.906095,2025-07-03 08:18:58.906095,2025-07-03 08:21:35.500,20.591666666666665,0.0,31,1,osrm
3,delivered,2025-07-03 08:02:54,2025-07-03 08:15:19.766922,2025-07-03 08:19:34.100000,2025-07-03 08:21:37.300,18.721666666666668,4.238884633333333,5,1,osrm
4,delivered,2025-07-03 08:03:03,2025-07-03 08:14:14.638835,2025-07-03 08:15:15.000000,2025-07-03 08:18:50.900,15.798333333333334,1.0060194166666667,12,1,osrm
5,delivered,2025-07-03 08:04:07,2025-07-03 08:18:25.003938,2025-07-03 08:18:48.800000,2025-07-03 08:20:58.100,16.851666666666667,0.3966010333333333,8,1,osrm
6,delivered,2025-07-03 08:04:45,2025-07-03 08:14:37.288083,2025-07-03 08:16:31.800000,2025-07-03 08:19:22.000,14.616666666666667,1.90853195,10,1,osrm
7,delivered,2025-07-03 08:04:15,2025-07-03 08:17:05.093907,2025-07-03 08:18:46.100000,2025-07-03 08:22:43.200,18.470000000000002,1.6834348833333335,4,1,osrm
8,delivered,2025-07-03 08:05:38,2025-07-03 08:17:19.095453,2025-07-03 08:18:35.200000,2025-07-03 08:23:48.500,18.175,1.2684091166666667,9,1,osrm
9,delivered,2025-07-03 08:05:53,2025-07-03 08:13:54.071830,2025-07-03 08:15:27.000000,2025-07-03 08:19:12.600,13.326666666666666,1.5488028333333332,11,1,osrm
10,delivered,2025-07-03 08:07:37,2025-07-03 08:16:52.773378,2025-07-03 08:20:05.900000,2025-07-03 08:24:01.700,16.41166666666667,3.218777033333333,25,1,osrm
11,delivered,2025-07-03 08:07:47,2025-07-03 08:19:58.343232,2025-07-03 08:20:27.000000,2025-07-03 08:22:59.900,15.215,0.4776128,33,1,osrm
12,delivered,2025-07-03 08:08:45,2025-07-03 08:19:20.247837,2025-07-03 08:20:27.000000,2025-07-03 08:22:02.800,13.296666666666665,1.1125360499999999,32,1,osrm
13,delivered,2025-07-03 08:08:56,2025-07-03 08:24:16.073899,2025-07-03 08:44:48.185021,2025-07-03 08:46:02.700,37.111666666666665,20.535185366666667,20,3,osrm
14,delivered,2025-07-03 08:08:57,2025-07-03 08:22:00.836149,2025-07-03 08:29:13.200000,2025-07-03 08:32:29.300,23.538333333333334,7.206064183333334,26,2,osrm
15,delivered,2025-07-03 08:09:50,2025-07-03 08:19:45.069283,2025-07-03 08:19:57.700000,2025-07-03 08:22:11.400,12.356666666666666,0.21051195,40,1,osrm
16,delivered,2025-07-03 08:10:44,2025-07-03 08:20:33.115147,2025-07-03 08:32:35.400000,2025-07-03 08:34:51.200,24.12,12.038080883333333,44,4,osrm
17,delivered,2025-07-03 08:10:49,2025-07-03 08:19:08.428097,2025-07-03 08:24:41.600000,2025-07-03 08:28:40.000,17.85,5.552865049999999,14,1,osrm
18,delivered,2025-07-03 08:11:10,2025-07-03 08:25:13.466726,2025-07-03 08:34:50.700000,2025-07-03 08:39:33.500,28.391666666666666,9.620554566666668,51,1,osrm
19,delivered,2025-07-03 08:11:51,2025-07-03 08:24:55.536190,2025-07-03 08:45:01.776549,2025-07-03 08:47:01.000,35.166666666666664,20.10400598333333,29,3,osrm
20,delivered,2025-07-03 08:11:36,2025-07-03 08:24:45.682251,2025-07-03 08:29:50.000000,2025-07-03 08:33:56.300,22.33833333333333,5.071962483333333,56,1,osrm
21,delivered,2025-07-03 08:12:50,2025-07-03 08:26:15.604727,2025-07-03 08:29:54.700000,2025-07-03 08:33:01.800,20.196666666666665,3.6515878833333333,36,1,osrm
22,delivered,2025-07-03 08:12:47,2025-07-03 08:23:54.607183,2025-07-03 08:40:58.663108,2025-07-03 08:45:34.500,32.791666666666664,17.06759875,57,3,osrm
23,delivered,2025-07-03 08:12:46,2025-07-03 08:20:12.226063,2025-07-03 08:40:41.757440,2025-07-03 08:46:19.100,33.55166666666666,20.492189616666668,6,2,osrm
24,delivered,2025-07-03 08:12:16,2025-07-03 08:18:27.916256,2025-07-03 08:19:59.500000,2025-07-03 08:23:47.800,11.53,1.5263957333333333,7,1,osrm
25,delivered,2025-07-03 08:12:20,2025-07-03 08:26:40.477643,2025-07-03 08:56:35.053061,2025-07-03 08:47:01.600,34.693333333333335,29.909590299999998,49,2,osrm
26,delivered,2025-07-03 08:13:50,2025-07-03 08:23:50.553735,2025-07-03 08:24:44.000000,2025-07-03 08:29:59.500,16.158333333333335,0.8907710833333333,23,1,osrm
27,delivered,2025-07-03 08:13:59,2025-07-03 08:24:00.738833,2025-07-03 08:38:48.800000,2025-07-03 08:44:49.900,30.848333333333336,14.80101945,42,4,osrm
