courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,16,68.67839999999802,12.460877726388889,16,124.73333333333333
2,16,66.468299999999,12.460877726388889,16,114.79499999999999
3,10,45.04709999999999,12.460877726388889,10,76.81166666664998
4,13,58.79569999999901,12.460877726388889,13,98.19499999996668
5,14,60.492399999999,12.460877726388889,14,102.28833333331666
6,15,62.98899999999901,12.460877726388889,15,108.42833333328335
7,24,92.38589999999401,12.460877726388889,24,156.91666666661663
8,19,79.743899999998,12.460877726388889,19,142.0899999999667
9,21,90.24279999999797,12.460877726388889,21,153.82166666666663
10,22,89.506199999996,12.460877726388889,22,157.45333333331664
11,21,93.32179999999897,12.460877726388889,21,159.82166666666666
12,15,64.176999999999,12.460877726388889,15,114.36499999993332
13,20,89.40099999999899,12.460877726388889,20,146.81166666665
14,18,77.637899999997,12.460877726388889,18,131.05833333333334
15,22,89.45169999999699,12.460877726388889,22,149.3966666666333
16,14,64.174699999997,12.460877726388889,14,106.79666666661666
17,19,83.603999999999,12.460877726388889,19,145.2
18,14,60.085699999998994,12.460877726388889,14,102.33833333333334
19,14,57.84909999999999,12.460877726388889,14,103.25166666661666
20,7,35.308199999999,12.460877726388889,7,57.259999999983336
21,21,77.58699999999901,12.460877726388889,21,137.9099999999667
22,16,66.328599999997,12.460877726388889,16,111.88999999996665
23,18,76.36139999999901,12.460877726388889,18,131.90166666663333
24,20,82.607299999999,12.460877726388889,20,138.25999999998334
25,14,67.167499999998,12.460877726388889,14,114.45666666666668
26,20,85.076999999999,12.460877726388889,20,147.62499999996666
27,17,75.20579999999899,12.460877726388889,17,129.80333333328335
28,28,120.909599999998,12.460877726388889,28,211.20333333333332
29,24,97.44979999999899,12.460877726388889,24,165.72499999996666
30,17,80.00959999999701,12.460877726388889,17,136.57166666663332
31,21,81.951299999998,12.460877726388889,21,138.8183333333
32,20,94.11769999999798,12.460877726388889,20,163.64166666663337
33,23,98.27909999999599,12.460877726388889,23,167.58666666666664
34,22,94.088799999999,12.460877726388889,22,161.85999999996665
35,10,50.9316,12.460877726388889,10,82.99166666666667
36,16,63.82359999999901,12.460877726388889,16,112.8849999999667
37,23,102.15369999999999,12.460877726388889,23,176.21166666665
38,21,74.752999999997,12.460877726388889,21,132.01166666666666
39,18,75.848099999999,12.460877726388889,18,130.81666666666666
40,21,84.89539999999799,12.460877726388889,21,150.81333333331668
41,11,52.127199999999995,12.460877726388889,11,89.46333333333332
42,25,101.674799999998,12.460877726388889,25,171.42333333331663
43,20,78.62229999999698,12.460877726388889,20,139.35999999996665
44,24,112.91729999999802,12.460877726388889,24,195.48499999993334
45,19,75.398299999999,12.460877726388889,19,131.04499999996668
46,24,94.91759999999799,12.460877726388889,24,160.67166666659995
47,16,63.65229999999801,12.460877726388889,16,113.04499999998335
48,16,64.438299999999,12.460877726388889,16,110.77166666666666
49,11,48.054300000000005,12.460877726388889,11,79.82333333331667
50,14,59.486599999998994,12.460877726388889,14,101.69999999996668
51,13,52.169099999999,12.460877726388889,13,87.84166666666667
52,13,55.727499999997995,12.460877726388889,13,98.49999999999999
53,20,89.15569999999899,12.460877726388889,20,153.54666666666662
54,9,43.944599999997,12.460877726388889,9,73.43833333331668
55,22,94.477499999998,12.460877726388889,22,161.92833333328338
56,21,88.4619,12.460877726388889,21,155.45666666663334
57,9,40.430299999998,12.460877726388889,9,66.43999999998334
58,17,73.145399999998,12.460877726388889,17,122.80499999993333
59,19,87.0811,12.460877726388889,19,148.16333333330002
