courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,85,220.02859999999603,12.450449095833333,33,387.92833333331674
2,90,227.60979999999395,12.450449095833333,34,408.26666666655007
3,85,216.05679999999109,12.450449095833333,35,384.9049999998999
4,88,229.29719999999602,12.450449095833333,30,395.74833333323335
5,84,228.39739999999497,12.450449095833333,31,411.05666666663325
6,75,207.50809999999606,12.450449095833333,31,367.4916666665832
7,82,207.184399999995,12.450449095833333,32,373.67666666660006
8,72,189.39109999999397,12.450449095833333,29,341.9316666665999
9,89,222.00259999999597,12.450449095833333,33,383.10333333325
10,78,201.674299999997,12.450449095833333,26,358.5216666666167
11,70,202.64209999999704,12.450449095833333,29,367.2383333332833
12,86,217.40679999999705,12.450449095833333,30,392.02833333331665
13,72,197.455999999993,12.450449095833333,28,348.4366666666
14,81,207.96379999999698,12.450449095833333,29,359.75499999990006
15,91,216.489599999997,12.450449095833333,34,385.99333333324984
16,84,207.81609999999793,12.450449095833333,29,379.1483333332501
17,87,214.61789999999496,12.450449095833333,30,379.29833333325
18,86,214.763699999997,12.450449095833333,30,384.93166666655003
19,85,221.51839999999694,12.450449095833333,33,387.22499999993335
20,76,203.69969999999492,12.450449095833333,29,361.75333333328336
21,81,209.21069999999807,12.450449095833333,30,375.59499999996655
22,78,204.756199999996,12.450449095833333,30,363.5216666666166
23,75,214.03129999999797,12.450449095833333,32,372.8649999999167
24,87,224.49039999999798,12.450449095833333,32,384.6633333332167
25,75,205.512099999994,12.450449095833333,31,358.3016666665666
26,84,221.553699999993,12.450449095833333,31,392.9116666666499
27,82,211.390499999998,12.450449095833333,30,380.51499999996673
28,76,198.257699999998,12.450449095833333,28,351.68833333325
29,77,206.16509999999704,12.450449095833333,30,366.20833333326664
