courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,28,129.510299999998,12.586814865277779,28,215.83999999995004
2,28,130.768399999998,12.586814865277779,28,213.45333333329995
3,26,129.569999999999,12.586814865277779,26,212.5666666666166
4,26,131.40859999999498,12.586814865277779,26,212.0833333333167
5,24,114.975399999998,12.586814865277779,24,194.33999999995007
6,29,138.46769999999697,12.586814865277779,29,230.58333333330003
7,21,99.742499999998,12.586814865277779,21,161.92999999996664
8,21,105.5569,12.586814865277779,21,168.47999999995
9,20,99.1368,12.586814865277779,20,155.4583333333333
10,29,129.16920000000002,12.586814865277779,29,220.7983333333
11,29,136.656799999997,12.586814865277779,29,227.91833333333335
12,26,119.946599999998,12.586814865277779,26,195.8633333332834
13,31,150.79219999999899,12.586814865277779,31,247.51499999991668
14,31,144.32069999999703,12.586814865277779,31,233.46833333321672
15,22,106.3092,12.586814865277779,22,180.92000000000002
16,22,119.45069999999602,12.586814865277779,22,193.9883333333
17,31,147.45069999999802,12.586814865277779,31,243.98666666661666
18,27,135.906499999998,12.586814865277779,27,227.98166666661663
19,27,137.973799999998,12.586814865277779,27,221.47999999995
20,31,141.168299999997,12.586814865277779,31,230.81666666658336
21,29,135.68519999999802,12.586814865277779,29,221.36666666663336
22,23,113.49709999999902,12.586814865277779,23,189.44999999994994
23,22,103.897599999999,12.586814865277779,22,172.39666666665002
24,30,145.301499999999,12.586814865277779,30,233.93166666661668
25,23,116.21569999999899,12.586814865277779,23,187.20166666663332
26,33,153.41670000000002,12.586814865277779,33,263.9283333332834
27,18,84.95519999999601,12.586814865277779,18,149.56666666665
28,27,132.651299999996,12.586814865277779,27,216.86333333329998
29,30,147.27789999999803,12.586814865277779,30,238.87166666661665
30,19,100.051499999996,12.586814865277779,19,163.37666666665
31,22,107.94989999999702,12.586814865277779,22,175.21999999998332
32,31,141.789799999999,12.586814865277779,31,226.61333333333332
33,28,133.19159999999903,12.586814865277779,28,219.72833333331664
34,21,100.15149999999998,12.586814865277779,21,172.7183333333
35,28,137.76949999999798,12.586814865277779,28,225.30666666663336
36,19,91.082899999999,12.586814865277779,19,151.22666666663332
37,27,134.13049999999902,12.586814865277779,27,213.8283333332833
38,29,145.51939999999797,12.586814865277779,29,239.2583333332833
