order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size
0,delivered,2025-07-03 08:00:59,2025-07-03 08:06:04.793462,2025-07-03 08:30:09,2025-07-03 08:39:45.300,38.77166666666667,24.070108966666666,11,4
1,delivered,2025-07-03 08:00:14,2025-07-03 08:13:38.675750,2025-07-03 08:20:09,2025-07-03 08:26:21.500,26.125,6.505404166666667,31,2
2,delivered,2025-07-03 08:00:15,2025-07-03 08:13:29.868723,2025-07-03 08:20:09,2025-07-03 08:28:55.000,28.666666666666668,6.65218795,55,1
3,delivered,2025-07-03 08:00:58,2025-07-03 08:10:35.806086,2025-07-03 08:10:09,2025-07-03 08:19:04.300,18.105,-0.4467681,17,1
4,delivered,2025-07-03 08:00:09,2025-07-03 08:14:03.027232,2025-07-03 08:15:09,2025-07-03 08:23:53.100,23.735,1.0995461333333334,8,2
5,delivered,2025-07-03 08:01:02,2025-07-03 08:14:39.070698,2025-07-03 08:10:09,2025-07-03 08:19:48.600,18.776666666666664,-4.5011783,16,1
6,delivered,2025-07-03 08:01:47,2025-07-03 08:15:03.142374,2025-07-03 08:20:09,2025-07-03 08:24:24.700,22.628333333333334,5.0976270999999995,25,1
7,delivered,2025-07-03 08:01:53,2025-07-03 08:14:50.301678,2025-07-03 08:15:09,2025-07-03 08:23:53.100,22.001666666666665,0.3116387,8,2
8,delivered,2025-07-03 08:02:05,2025-07-03 08:16:58.073655,2025-07-03 08:20:09,2025-07-03 08:23:30.900,21.43166666666667,3.18210575,30,1
9,delivered,2025-07-03 08:03:57,2025-07-03 08:14:27.679399,2025-07-03 08:10:09,2025-07-03 08:17:21.000,13.4,-4.311323316666667,21,1
10,delivered,2025-07-03 08:04:10,2025-07-03 08:21:21.295143,2025-07-03 08:30:09,2025-07-03 08:35:54.200,31.736666666666668,8.79508095,9,1
11,delivered,2025-07-03 08:04:44,2025-07-03 08:16:46.159424,2025-07-03 08:35:09,2025-07-03 08:47:37.800,42.89666666666667,18.38067626666667,39,4
12,delivered,2025-07-03 08:05:05,2025-07-03 08:22:04.257777,2025-07-03 08:35:09,2025-07-03 08:47:10.300,42.08833333333334,13.07903705,56,4
13,delivered,2025-07-03 08:05:08,2025-07-03 08:19:18.460993,2025-07-03 08:35:09,2025-07-03 08:48:13.900,43.098333333333336,15.842316783333333,52,4
14,delivered,2025-07-03 08:06:14,2025-07-03 08:18:15.801963,2025-07-03 08:20:09,2025-07-03 08:26:18.600,20.076666666666664,1.88663395,37,1
15,delivered,2025-07-03 08:07:14,2025-07-03 08:25:46.952563,2025-07-03 08:35:09,2025-07-03 08:45:18.100,38.068333333333335,9.367457283333332,45,3
16,delivered,2025-07-03 08:07:21,2025-07-03 08:17:56.570328,2025-07-03 08:15:09,2025-07-03 08:22:54.600,15.56,-2.7928387999999997,5,1
