courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,45,244.04689999999502,12.460877726388889,45,404.1216666665666
2,46,230.61109999999601,12.460877726388889,46,390.69333333328325
3,45,245.467899999995,12.460877726388889,45,406.5316666665666
4,46,232.445199999997,12.460877726388889,46,382.13333333324994
5,46,236.32759999999598,12.460877726388889,46,386.4949999998998
6,45,238.593099999996,12.460877726388889,45,392.64499999994985
7,47,242.197799999996,12.460877726388889,47,395.8533333333
8,46,236.309899999999,12.460877726388889,46,391.6349999999667
9,46,242.77759999999495,12.460877726388889,46,388.2249999999
10,45,231.00669999999704,12.460877726388889,45,383.08500000000004
11,47,231.853199999994,12.460877726388889,47,383.3233333333166
12,45,226.91049999999598,12.460877726388889,45,385.7683333333
13,46,236.82389999999702,12.460877726388889,46,387.3266666665667
14,46,223.866499999998,12.460877726388889,46,381.93833333323323
15,46,241.58309999999892,12.460877726388889,46,397.55999999998335
16,47,239.1176999999989,12.460877726388889,47,390.88166666658327
17,46,229.72779999999509,12.460877726388889,46,381.21499999988345
18,46,238.08339999999697,12.460877726388889,46,396.58166666656666
19,47,233.99619999999692,12.460877726388889,47,381.3549999999335
20,45,226.12099999999305,12.460877726388889,45,382.85999999994993
21,46,221.05579999999594,12.460877726388889,46,371.4083333332334
