order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size,routing_source
0,delivered,2025-07-03 08:00:07,2025-07-03 08:09:56.657590,2025-07-03 08:10:27.000000,2025-07-03 08:14:10.400,14.056666666666667,0.5057068333333333,4.0,1,osrm
1,delivered,2025-07-03 08:00:02,2025-07-03 08:05:54.972078,2025-07-03 08:05:54.972078,2025-07-03 08:09:15.800,9.229999999999999,0.0,1.0,1,osrm
2,delivered,2025-07-03 08:01:00,2025-07-03 08:18:58.906095,2025-07-03 08:18:58.906095,2025-07-03 08:11:35.500,10.591666666666667,0.0,3.0,1,osrm
3,delivered,2025-07-03 08:02:54,2025-07-03 08:15:19.766922,2025-07-03 08:15:19.766922,2025-07-03 08:12:33.800,9.663333333333332,0.0,5.0,1,osrm
4,delivered,2025-07-03 08:03:03,2025-07-03 08:14:14.638835,2025-07-03 08:14:14.638835,2025-07-03 08:13:50.900,10.798333333333334,0.0,8.0,1,osrm
5,delivered,2025-07-03 08:04:07,2025-07-03 08:18:25.003938,2025-07-03 08:18:25.003938,2025-07-03 08:12:24.900,8.298333333333334,0.0,6.0,1,osrm
6,delivered,2025-07-03 08:04:45,2025-07-03 08:14:37.288083,2025-07-03 08:14:37.288083,2025-07-03 08:14:22.000,9.616666666666667,0.0,2.0,1,osrm
7,delivered,2025-07-03 08:04:15,2025-07-03 08:17:05.093907,2025-07-03 08:17:05.093907,2025-07-03 08:14:17.600,10.043333333333333,0.0,7.0,1,osrm
8,delivered,2025-07-03 08:05:38,2025-07-03 08:17:19.095453,2025-07-03 08:17:19.095453,2025-07-03 08:21:05.700,15.461666666666668,0.0,10.0,1,osrm
9,delivered,2025-07-03 08:05:53,2025-07-03 08:13:54.071830,2025-07-03 08:15:27.000000,2025-07-03 08:19:12.600,13.326666666666666,1.5488028333333332,11.0,1,osrm
10,delivered,2025-07-03 08:07:37,2025-07-03 08:16:52.773378,2025-07-03 08:16:52.773378,2025-07-03 08:19:01.700,11.411666666666667,0.0,15.0,1,osrm
11,delivered,2025-07-03 08:07:47,2025-07-03 08:19:58.343232,2025-07-03 08:19:58.343232,2025-07-03 08:17:59.900,10.215,0.0,12.0,1,osrm
12,delivered,2025-07-03 08:08:45,2025-07-03 08:19:20.247837,2025-07-03 08:19:20.247837,2025-07-03 08:17:02.800,8.296666666666667,0.0,13.0,1,osrm
