courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,0,19.098899999999997,12.469202148333334,0,40.165000000000006
2,0,18.118800000000004,12.469202148333334,0,34.69666666666667
3,1,19.214799999999993,12.469202148333334,1,33.49333333333333
4,0,1.6937,12.469202148333334,0,4.153333333333333
5,2,26.6713,12.469202148333334,2,53.201666666666675
6,1,14.8117,12.469202148333334,1,31.87833333331666
7,0,16.6495,12.469202148333334,0,33.295
8,7,38.8923,12.469202148333334,7,73.81
9,0,12.082899999999999,12.469202148333334,0,24.381666666666664
10,1,20.035699999999995,12.469202148333334,1,40.514999999983324
11,2,24.149900000000002,12.469202148333334,2,47.108333333316665
12,3,28.92920000000001,12.469202148333334,3,60.69666666666666
13,4,34.748499999997996,12.469202148333334,4,64.7533333333
14,1,18.929499999999997,12.469202148333334,1,39.905
15,2,26.9806,12.469202148333334,2,49.20166666665
16,1,23.674699999999994,12.469202148333334,1,44.18833333333334
17,0,13.9215,12.469202148333334,0,30.833333333333336
18,3,25.503499999999995,12.469202148333334,3,48.66166666666666
19,2,22.162499999999,12.469202148333334,2,42.12833333333334
20,2,29.817400000000006,12.469202148333334,2,56.205
21,2,18.628700000000002,12.469202148333334,2,33.370000000000005
22,2,28.170399999999997,12.469202148333334,2,54.29999999999998
23,1,14.0559,12.469202148333334,1,27.186666666666667
24,2,21.611599999998997,12.469202148333334,2,40.35333333333333
25,2,26.136899999999994,12.469202148333334,2,47.29166666665001
26,1,20.122200000000003,12.469202148333334,1,35.221666666666664
27,3,30.344099999999003,12.469202148333334,3,54.39666666666667
28,0,19.8151,12.469202148333334,0,42.70833333333334
29,1,25.5082,12.469202148333334,1,51.39666666666666
30,2,23.483500000000006,12.469202148333334,2,48.48666666666667
31,1,24.5338,12.469202148333334,1,51.68833333333333
32,3,30.6882,12.469202148333334,3,59.07999999998334
33,1,16.261699999999998,12.469202148333334,1,30.74666666666667
34,1,13.0059,12.469202148333334,1,25.11833333333333
35,0,7.413099999999998,12.469202148333334,0,17.476666666666663
36,0,19.846999999999998,12.469202148333334,0,39.55666666666666
37,0,19.724000000000004,12.469202148333334,0,39.061666666666675
38,0,4.3476,12.469202148333334,0,8.303333333333335
39,3,23.9502,12.469202148333334,3,45.45833333333333
40,4,31.65009999999801,12.469202148333334,4,58.84
41,0,11.8967,12.469202148333334,0,24.573333333333338
42,1,20.6783,12.469202148333334,1,39.814999999983335
43,5,34.75229999999999,12.469202148333334,5,62.383333333333326
44,2,20.2557,12.469202148333334,2,41.54833333333333
45,0,13.562000000000001,12.469202148333334,0,30.486666666666668
46,2,24.7958,12.469202148333334,2,49.343333333333334
47,3,28.1379,12.469202148333334,3,53.225000000000016
48,1,14.3585,12.469202148333334,1,26.893333333333334
49,4,29.4499,12.469202148333334,4,53.28666666665001
50,0,12.685900000000002,12.469202148333334,0,29.43666666666667
51,1,14.580600000000002,12.469202148333334,1,31.656666666650004
52,3,30.102800000000002,12.469202148333334,3,54.79166666666668
53,2,20.096399999998997,12.469202148333334,2,42.98666666666667
54,0,15.537899999999999,12.469202148333334,0,32.79666666666666
55,1,9.2652,12.469202148333334,1,16.373333333333335
56,0,0.0,12.469202148333334,0,0.0
57,0,0.0,12.469202148333334,0,0.0
58,0,0.0,12.469202148333334,0,0.0
