courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,75,208.761999999998,12.437895562777777,28,371.6449999998998
2,82,206.51129999999904,12.437895562777777,32,360.46499999993324
3,71,179.04449999999906,12.437895562777777,25,325.22999999996665
4,87,199.03739999999598,12.437895562777777,30,358.86999999995004
5,88,200.57299999999603,12.437895562777777,35,367.24666666654997
6,87,204.04019999999906,12.437895562777777,31,361.22999999988326
7,76,201.53509999999602,12.437895562777777,31,366.7416666666001
8,70,193.19729999999498,12.437895562777777,27,335.6649999999501
9,85,214.639299999994,12.437895562777777,32,377.7949999999333
10,89,211.206399999994,12.437895562777777,33,373.72833333328333
11,75,193.45549999999807,12.437895562777777,29,337.97333333328345
12,86,211.91149999999894,12.437895562777777,33,368.36499999998335
13,88,218.073999999996,12.437895562777777,33,379.94333333326665
14,72,191.62979999999803,12.437895562777777,27,333.87666666653325
15,90,213.15899999999203,12.437895562777777,31,380.91666666658335
16,88,200.60409999999598,12.437895562777777,32,363.4366666665499
17,81,202.98089999999505,12.437895562777777,30,357.64333333328324
18,78,200.10659999999703,12.437895562777777,33,350.9083333332501
19,79,198.62209999999703,12.437895562777777,28,356.75166666659993
20,76,184.91959999999906,12.437895562777777,27,337.1066666666168
21,80,196.71279999999692,12.437895562777777,29,359.68999999996674
22,85,197.86129999999503,12.437895562777777,30,352.4866666665667
23,79,209.145299999996,12.437895562777777,30,370.2416666665833
24,82,195.364399999997,12.437895562777777,31,364.29999999995005
25,80,218.65019999999296,12.437895562777777,31,375.1999999999667
26,81,201.703999999993,12.437895562777777,32,359.9549999999167
27,71,199.548199999997,12.437895562777777,26,353.2033333332834
28,77,200.83169999999703,12.437895562777777,31,355.82833333329995
29,74,206.4436999999969,12.437895562777777,28,364.2416666666334
30,68,199.42759999999902,12.437895562777777,25,343.7633333332499
