courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,36,163.837299999996,12.437895562777777,36,274.62166666663325
2,38,172.28989999999396,12.437895562777777,38,287.31499999995
3,37,184.3039,12.437895562777777,37,296.52499999995
4,32,151.9199,12.437895562777777,32,255.98833333328332
5,31,148.28719999999902,12.437895562777777,31,237.5999999999667
6,35,162.76169999999797,12.437895562777777,35,281.6333333332667
7,36,156.49069999999801,12.437895562777777,36,259.0266666666167
8,37,167.02519999999797,12.437895562777777,37,274.3316666665834
9,33,167.015099999997,12.437895562777777,33,260.50833333329996
10,37,174.939999999994,12.437895562777777,37,277.00833333328336
11,35,158.78980000000004,12.437895562777777,35,265.68166666658334
12,35,153.163699999998,12.437895562777777,35,249.36499999999992
13,33,157.428399999997,12.437895562777777,33,261.51333333323333
14,29,149.7832,12.437895562777777,29,241.55999999995004
15,29,152.009299999999,12.437895562777777,29,245.95999999993336
16,34,174.54939999999698,12.437895562777777,34,294.0033333333001
17,33,172.89609999999695,12.437895562777777,33,278.38499999995
18,34,160.96739999999897,12.437895562777777,34,269.3199999999334
19,37,173.184499999999,12.437895562777777,37,288.40499999995
20,35,171.79829999999598,12.437895562777777,35,282.57833333330007
21,32,163.49979999999502,12.437895562777777,32,269.23666666663337
22,36,166.805199999994,12.437895562777777,36,277.6266666666166
23,39,176.56319999999698,12.437895562777777,39,295.63499999995
24,35,145.65629999999797,12.437895562777777,35,250.80333333329997
25,37,173.34769999999602,12.437895562777777,37,278.5916666666333
26,38,160.52229999999605,12.437895562777777,38,256.6399999999667
27,34,160.62529999999802,12.437895562777777,34,273.35333333324996
28,29,142.15839999999994,12.437895562777777,29,235.07166666665006
29,36,160.57849999999698,12.437895562777777,36,256.43999999998334
30,33,168.102799999998,12.437895562777777,33,277.6916666666334
