order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size,routing_source
0,delivered,2025-07-03 08:00:27,2025-07-03 08:07:49.633562,2025-07-03 08:25:15.811293,2025-07-03 08:29:16.700,28.828333333333333,17.436295516666668,23,2,osrm
1,delivered,2025-07-03 08:00:54,2025-07-03 08:14:41.583669,2025-07-03 08:15:28.400000,2025-07-03 08:19:27.700,18.561666666666667,0.7802721833333333,14,1,osrm
2,delivered,2025-07-03 08:00:46,2025-07-03 08:07:17.760955,2025-07-03 08:10:31.300000,2025-07-03 08:12:55.300,12.155,3.22565075,3,1,osrm
3,delivered,2025-07-03 08:00:27,2025-07-03 08:10:52.315366,2025-07-03 08:15:28.400000,2025-07-03 08:18:35.800,18.146666666666665,4.601410566666667,13,1,osrm
4,delivered,2025-07-03 08:01:25,2025-07-03 08:15:14.175270,2025-07-03 08:20:07.700000,2025-07-03 08:24:21.200,22.936666666666667,4.892078833333333,8,1,osrm
5,delivered,2025-07-03 08:01:30,2025-07-03 08:10:18.697662,2025-07-03 08:10:28.700000,2025-07-03 08:13:32.300,12.038333333333332,0.16670563333333333,6,1,osrm
6,delivered,2025-07-03 08:01:19,2025-07-03 08:09:42.566510,2025-07-03 08:13:28.100000,2025-07-03 08:18:21.200,17.03666666666667,3.7588915,1,1,osrm
7,delivered,2025-07-03 08:04:48,2025-07-03 08:16:28.246782,2025-07-03 08:38:22.534039,2025-07-03 08:44:09.200,39.35333333333333,21.904787616666667,4,3,osrm
8,delivered,2025-07-03 08:04:39,2025-07-03 08:14:13.373907,2025-07-03 08:16:15.100000,2025-07-03 08:20:05.300,15.438333333333333,2.0287682166666667,16,1,osrm
9,delivered,2025-07-03 08:04:33,2025-07-03 08:19:00.385977,2025-07-03 08:20:31.300000,2025-07-03 08:22:39.100,18.101666666666667,1.5152337166666667,25,1,osrm
10,delivered,2025-07-03 08:06:16,2025-07-03 08:21:17.942606,2025-07-03 08:43:23.810793,2025-07-03 08:45:59.900,39.73166666666667,22.097803116666668,10,3,osrm
11,delivered,2025-07-03 08:07:45,2025-07-03 08:20:17.014333,2025-07-03 08:25:21.700000,2025-07-03 08:29:58.500,22.225,5.07809445,3,1,osrm
12,delivered,2025-07-03 08:07:20,2025-07-03 08:22:21.076862,2025-07-03 08:29:46.900000,2025-07-03 08:34:34.200,27.236666666666668,7.430385633333333,32,2,osrm
13,delivered,2025-07-03 08:08:20,2025-07-03 08:17:37.364654,2025-07-03 08:20:08.300000,2025-07-03 08:21:43.100,13.385,2.5155891,9,1,osrm
14,delivered,2025-07-03 08:09:37,2025-07-03 08:24:25.829502,2025-07-03 08:24:25.829502,2025-07-03 08:28:10.900,18.565,0.0,22,1,osrm
15,delivered,2025-07-03 08:11:49,2025-07-03 08:20:15.742823,2025-07-03 08:20:15.742823,2025-07-03 08:21:59.700,10.178333333333335,0.0,33,1,osrm
16,delivered,2025-07-03 08:11:25,2025-07-03 08:18:28.005964,2025-07-03 08:20:28.400000,2025-07-03 08:24:06.500,12.691666666666666,2.0065672666666665,26,1,osrm
17,delivered,2025-07-03 08:11:36,2025-07-03 08:22:07.852258,2025-07-03 08:24:24.700000,2025-07-03 08:27:13.600,15.626666666666667,2.2807957,17,1,osrm
18,delivered,2025-07-03 08:12:36,2025-07-03 08:25:15.811293,2025-07-03 08:25:15.811293,2025-07-03 08:29:16.700,16.678333333333335,0.0,23,2,osrm
19,delivered,2025-07-03 08:13:06,2025-07-03 08:23:17.070108,2025-07-03 08:38:22.534039,2025-07-03 08:44:09.200,31.053333333333335,15.091065516666667,4,3,osrm
20,delivered,2025-07-03 08:13:34,2025-07-03 08:29:37.099283,2025-07-03 08:43:41.800000,2025-07-03 08:49:00.500,35.44166666666667,14.078345283333334,29,2,osrm
21,delivered,2025-07-03 08:14:16,2025-07-03 08:28:18.978334,2025-07-03 08:34:27.680906,2025-07-03 08:40:08.400,25.873333333333335,6.1450428666666665,21,2,osrm
22,delivered,2025-07-03 08:14:52,2025-07-03 08:26:42.850875,2025-07-03 08:48:02.120703,2025-07-03 08:53:30.900,38.64833333333333,21.3211638,6,2,osrm
23,delivered,2025-07-03 08:15:34,2025-07-03 08:28:01.578136,2025-07-03 08:39:47.200000,2025-07-03 08:44:25.200,28.853333333333335,11.760364399999998,3,3,osrm
24,delivered,2025-07-03 08:17:22,2025-07-03 08:31:59.464930,2025-07-03 08:33:40.300000,2025-07-03 08:36:16.500,18.908333333333335,1.6805845,9,1,osrm
25,delivered,2025-07-03 08:18:18,2025-07-03 08:36:08.934440,2025-07-03 08:39:29.100000,2025-07-03 08:43:28.600,25.176666666666666,3.3360926666666666,31,2,osrm
26,delivered,2025-07-03 08:18:14,2025-07-03 08:30:49.669477,2025-07-03 08:35:17.400000,2025-07-03 08:38:19.700,20.095000000000002,4.462175383333333,12,1,osrm
27,delivered,2025-07-03 08:18:39,2025-07-03 08:30:25.643032,2025-07-03 08:30:25.643032,2025-07-03 08:35:14.600,16.593333333333334,0.0,27,2,osrm
28,delivered,2025-07-03 08:19:12,2025-07-03 08:29:44.784455,2025-07-03 08:29:46.900000,2025-07-03 08:34:34.200,15.370000000000001,0.03525908333333334,32,2,osrm
29,delivered,2025-07-03 08:19:47,2025-07-03 08:27:43.049567,2025-07-03 08:44:25.300000,2025-07-03 08:50:13.000,30.433333333333334,16.704173883333333,24,2,osrm
30,delivered,2025-07-03 08:19:22,2025-07-03 08:29:04.447562,2025-07-03 08:39:29.100000,2025-07-03 08:43:28.600,24.11,10.410873966666665,31,2,osrm
31,delivered,2025-07-03 08:20:20,2025-07-03 08:27:32.389666,2025-07-03 08:44:18.500000,2025-07-03 08:49:43.600,29.39333333333333,16.768505566666665,1,3,osrm
32,delivered,2025-07-03 08:21:06,2025-07-03 08:33:19.260410,2025-07-03 08:55:53.668000,2025-07-03 08:55:46.400,34.67333333333333,22.573459833333335,35,3,osrm
33,delivered,2025-07-03 08:21:28,2025-07-03 08:35:12.213442,2025-07-03 08:39:47.200000,2025-07-03 08:44:25.200,22.953333333333333,4.5831093,3,3,osrm
34,delivered,2025-07-03 08:21:16,2025-07-03 08:36:05.539804,2025-07-03 08:58:03.337164,2025-07-03 09:05:12.700,43.945,21.963289333333332,4,4,osrm
35,delivered,2025-07-03 08:21:36,2025-07-03 08:30:27.486625,2025-07-03 08:59:42.430675,2025-07-03 09:02:13.800,40.63,29.249067500000002,36,3,osrm
36,delivered,2025-07-03 08:21:43,2025-07-03 08:33:37.230425,2025-07-03 08:34:31.300000,2025-07-03 08:37:29.100,15.768333333333334,0.9011595833333333,19,1,osrm
37,delivered,2025-07-03 08:21:58,2025-07-03 08:39:10.785687,2025-07-03 09:01:38.439358,2025-07-03 09:09:09.700,47.195,22.460894516666666,17,4,osrm
38,delivered,2025-07-03 08:21:13,2025-07-03 08:28:01.350560,2025-07-03 08:30:25.643032,2025-07-03 08:35:14.600,14.026666666666667,2.4048745333333335,27,2,osrm
39,delivered,2025-07-03 08:22:22,2025-07-03 08:33:43.008266,2025-07-03 08:38:44.400000,2025-07-03 08:45:15.400,22.89,5.023195566666667,17,2,osrm
40,delivered,2025-07-03 08:22:21,2025-07-03 08:33:22.815181,2025-07-03 08:53:23.195085,2025-07-03 08:54:44.800,32.39666666666667,20.006331733333333,39,3,osrm
41,delivered,2025-07-03 08:23:01,2025-07-03 08:32:30.808723,2025-07-03 08:55:46.917040,2025-07-03 09:00:11.200,37.169999999999995,23.26847195,9,4,osrm
42,delivered,2025-07-03 08:23:59,2025-07-03 08:34:27.680906,2025-07-03 08:34:27.680906,2025-07-03 08:40:08.400,16.156666666666666,0.0,21,2,osrm
43,delivered,2025-07-03 08:23:43,2025-07-03 08:39:41.969157,2025-07-03 08:43:41.800000,2025-07-03 08:49:00.500,25.291666666666668,3.9971807166666666,29,2,osrm
44,delivered,2025-07-03 08:24:15,2025-07-03 08:36:20.760723,2025-07-03 08:38:44.400000,2025-07-03 08:45:15.400,21.006666666666668,2.39398795,17,2,osrm
45,delivered,2025-07-03 08:24:33,2025-07-03 08:32:53.741863,2025-07-03 08:58:55.199732,2025-07-03 08:56:35.700,32.045,26.024297816666667,28,3,osrm
46,delivered,2025-07-03 08:25:06,2025-07-03 08:36:53.949015,2025-07-03 08:55:48.856598,2025-07-03 09:01:22.500,36.275,18.915126383333334,38,4,osrm
47,delivered,2025-07-03 08:25:38,2025-07-03 08:35:30.168549,2025-07-03 09:01:38.439358,2025-07-03 09:09:09.700,43.52833333333333,26.13784681666667,17,4,osrm
48,delivered,2025-07-03 08:26:12,2025-07-03 08:38:22.534039,2025-07-03 08:38:22.534039,2025-07-03 08:44:09.200,17.953333333333333,0.0,4,3,osrm
49,delivered,2025-07-03 08:26:02,2025-07-03 08:36:53.337460,2025-07-03 09:00:44.966750,2025-07-03 09:05:58.100,39.934999999999995,23.860488166666666,18,4,osrm
50,delivered,2025-07-03 08:27:19,2025-07-03 08:38:12.895893,2025-07-03 08:44:25.300000,2025-07-03 08:50:13.000,22.9,6.206735116666667,24,2,osrm
51,delivered,2025-07-03 08:27:23,2025-07-03 08:36:21.371372,2025-07-03 08:43:23.810793,2025-07-03 08:45:59.900,18.615000000000002,7.040657016666667,10,3,osrm
52,delivered,2025-07-03 08:28:17,2025-07-03 08:37:02.235961,2025-07-03 08:56:51.410871,2025-07-03 09:04:44.500,36.458333333333336,19.819581833333334,30,4,osrm
