courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,102,222.15899999999496,12.450449095833333,30,402.19499999995
2,96,231.21089999999703,12.450449095833333,33,414.94499999989995
3,104,220.97299999999703,12.450449095833333,34,405.5933333333
4,91,231.984899999994,12.450449095833333,29,413.23333333319994
5,105,248.71539999999598,12.450449095833333,35,441.2116666665833
6,103,240.14099999999513,12.450449095833333,35,434.4649999999
7,87,223.31519999999495,12.450449095833333,30,403.05999999989996
8,102,241.131999999994,12.450449095833333,32,434.85833333333335
9,108,241.080899999997,12.450449095833333,33,428.70833333326675
10,103,235.485899999998,12.450449095833333,33,418.7466666665665
11,103,221.535999999995,12.450449095833333,31,412.3266666666501
12,94,239.63569999999496,12.450449095833333,33,419.12999999991666
13,104,245.44869999999798,12.450449095833333,34,433.10666666656664
14,108,242.09709999999802,12.450449095833333,36,422.3849999998834
15,103,224.57409999999598,12.450449095833333,34,403.45333333324993
16,110,238.27179999999598,12.450449095833333,35,421.3699999999499
17,102,238.326099999995,12.450449095833333,33,415.6866666665999
18,91,225.0053,12.450449095833333,30,401.68499999995
19,107,245.21899999999403,12.450449095833333,37,438.10333333318323
20,94,229.22249999999602,12.450449095833333,32,402.57999999993336
