courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,17,78.61029999999998,12.409966188055556,17,133.66500000000002
2,12,53.410399999999996,12.409966188055556,12,91.86166666666666
3,9,44.429,12.409966188055556,9,74.42833333333333
4,19,82.17769999999999,12.409966188055556,19,143.77499999999998
5,21,89.5818,12.409966188055556,21,153.6783333333333
6,16,78.29789999999998,12.409966188055556,16,131.37499999999997
7,14,68.81739999999999,12.409966188055556,14,114.17999999999998
8,17,77.90690000000001,12.409966188055556,17,134.17499999999998
9,13,66.99249999999999,12.409966188055556,13,116.105
10,25,107.81160000000001,12.409966188055556,25,190.89333333333326
11,16,81.9441,12.409966188055556,16,139.85
12,30,137.3346,12.409966188055556,30,231.12166666666673
13,8,37.8528,12.409966188055556,8,63.21833333333335
14,14,70.00880000000001,12.409966188055556,14,114.63000000000002
15,12,61.818599999999996,12.409966188055556,12,104.56333333333333
16,24,105.00980000000003,12.409966188055556,24,178.36999999999998
17,22,100.0273,12.409966188055556,22,170.74000000000004
18,18,83.0015,12.409966188055556,18,142.22
19,26,111.4282,12.409966188055556,26,185.63999999999996
20,28,120.21849999999998,12.409966188055556,28,203.49833333333328
21,26,120.15809999999999,12.409966188055556,26,203.35833333333335
22,14,68.2835,12.409966188055556,14,109.52499999999999
23,15,78.23519999999999,12.409966188055556,15,132.20000000000002
24,15,73.2523,12.409966188055556,15,116.31166666666667
25,30,137.3263,12.409966188055556,30,229.60000000000002
26,25,107.12890000000002,12.409966188055556,25,180.54000000000002
27,13,67.07100000000001,12.409966188055556,13,111.06
28,20,90.38479999999998,12.409966188055556,20,148.32999999999996
29,32,152.405,12.409966188055556,32,261.7183333333333
30,13,65.83070000000001,12.409966188055556,13,116.535
31,16,73.52640000000001,12.409966188055556,16,128.79499999999996
32,11,53.1714,12.409966188055556,11,88.95
33,17,82.84400000000001,12.409966188055556,17,141.22833333333332
34,14,66.2926,12.409966188055556,14,118.82833333333335
35,22,111.26219999999999,12.409966188055556,22,192.725
36,18,85.6768,12.409966188055556,18,141.185
37,23,107.4569,12.409966188055556,23,182.57500000000002
38,22,105.55429999999998,12.409966188055556,22,177.32500000000002
39,10,52.55699999999999,12.409966188055556,10,93.08666666666666
40,15,68.81649999999999,12.409966188055556,15,115.88666666666667
41,27,116.2869,12.409966188055556,27,197.68499999999997
42,28,127.04859999999996,12.409966188055556,28,213.06166666666667
43,14,67.0571,12.409966188055556,14,114.17333333333335
44,20,96.45590000000001,12.409966188055556,20,168.7266666666667
45,10,50.8831,12.409966188055556,10,87.73166666666667
46,9,48.5954,12.409966188055556,9,84.98166666666667
47,9,45.043400000000005,12.409966188055556,9,75.38000000000001
48,19,85.13789999999999,12.409966188055556,19,151.24333333333328
49,19,87.62849999999999,12.409966188055556,19,148.89000000000001
50,22,100.14099999999999,12.409966188055556,22,170.0316666666667
51,23,106.88429999999998,12.409966188055556,23,177.46166666666667
52,11,49.1012,12.409966188055556,11,84.51833333333333
53,14,67.4774,12.409966188055556,14,110.19666666666667
54,17,77.6719,12.409966188055556,17,132.85166666666666
55,22,107.52850000000001,12.409966188055556,22,181.38166666666666
56,8,40.3485,12.409966188055556,8,66.87166666666667
57,20,96.34530000000001,12.409966188055556,20,164.09166666666664
58,18,71.64039999999999,12.409966188055556,18,126.9583333333333
