order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size
0,delivered,2025-07-03 08:00:59,2025-07-03 08:06:04.793462,2025-07-03 08:30:09,2025-07-03 08:39:45.300,38.77166666666667,24.070108966666666,6.0,4
1,delivered,2025-07-03 08:00:14,2025-07-03 08:13:38.675750,2025-07-03 08:30:09,2025-07-03 08:41:32.800,41.31333333333334,16.50540416666667,9.0,4
2,delivered,2025-07-03 08:00:15,2025-07-03 08:13:29.868723,2025-07-03 08:15:09,2025-07-03 08:20:24.600,20.16,1.6521879499999998,15.0,1
3,delivered,2025-07-03 08:00:58,2025-07-03 08:10:35.806086,2025-07-03 08:30:09,2025-07-03 08:40:44.200,39.769999999999996,19.5532319,14.0,4
4,delivered,2025-07-03 08:00:09,2025-07-03 08:14:03.027232,2025-07-03 08:15:09,2025-07-03 08:23:53.100,23.735,1.0995461333333334,9.0,2
5,delivered,2025-07-03 08:01:02,2025-07-03 08:14:39.070698,2025-07-03 08:10:09,2025-07-03 08:19:48.600,18.776666666666664,-4.5011783,16.0,1
6,delivered,2025-07-03 08:01:47,2025-07-03 08:15:03.142374,2025-07-03 08:25:09,2025-07-03 08:36:20.600,34.559999999999995,10.0976271,10.0,4
7,delivered,2025-07-03 08:01:53,2025-07-03 08:14:50.301678,2025-07-03 08:15:09,2025-07-03 08:23:53.100,22.001666666666665,0.3116387,9.0,2
8,delivered,2025-07-03 08:02:05,2025-07-03 08:16:58.073655,2025-07-03 08:15:09,2025-07-03 08:18:30.900,16.431666666666665,-1.81789425,10.0,1
9,delivered,2025-07-03 08:03:57,2025-07-03 08:14:27.679399,2025-07-03 08:30:09,2025-07-03 08:40:39.200,36.70333333333333,15.688676683333334,20.0,4
10,delivered,2025-07-03 08:04:10,2025-07-03 08:21:21.295143,2025-07-03 08:50:09,2025-07-03 09:02:26.200,58.269999999999996,28.79508095,19.0,4
11,delivered,2025-07-03 08:04:44,2025-07-03 08:16:46.159424,2025-07-03 08:30:09,2025-07-03 08:39:18.600,34.57666666666667,13.380676266666667,2.0,4
12,delivered,2025-07-03 08:05:05,2025-07-03 08:22:04.257777,2025-07-03 08:20:09,2025-07-03 08:28:42.800,23.63,-1.92096295,13.0,4
13,delivered,2025-07-03 08:05:08,2025-07-03 08:19:18.460993,2025-07-03 08:35:09,2025-07-03 08:48:55.600,43.79333333333333,15.842316783333333,17.0,4
14,delivered,2025-07-03 08:06:14,2025-07-03 08:18:15.801963,2025-07-03 08:35:09,2025-07-03 08:46:45.600,40.526666666666664,16.88663395,8.0,3
15,delivered,2025-07-03 08:07:14,2025-07-03 08:25:46.952563,2025-07-03 08:50:09,2025-07-03 09:03:01.100,55.785,24.367457283333334,5.0,4
16,delivered,2025-07-03 08:07:21,2025-07-03 08:17:56.570328,2025-07-03 08:40:09,2025-07-03 08:53:51.900,46.515,22.207161199999998,12.0,4
17,delivered,2025-07-03 08:08:15,2025-07-03 08:16:12.801108,2025-07-03 08:15:09,2025-07-03 08:23:12.700,14.961666666666668,-1.0633518,14.0,1
18,delivered,2025-07-03 08:08:51,2025-07-03 08:22:26.155734,2025-07-03 12:40:09,2025-07-03 12:52:24.800,283.56333333333333,257.7140711,14.0,4
19,delivered,2025-07-03 08:09:23,2025-07-03 08:20:18.006299,2025-07-03 08:40:09,2025-07-03 08:50:05.600,40.71,19.849895016666668,15.0,4
20,delivered,2025-07-03 08:09:56,2025-07-03 08:21:05.366719,2025-07-03 13:50:09,2025-07-03 14:04:13.700,354.295,329.0605546833333,20.0,4
21,delivered,2025-07-03 08:09:42,2025-07-03 08:20:06.562753,2025-07-03 11:45:09,2025-07-03 11:55:25.200,225.72,205.04062078333334,4.0,4
22,delivered,2025-07-03 08:09:33,2025-07-03 08:24:21.822675,2025-07-03 13:15:09,2025-07-03 13:27:52.400,318.3233333333334,290.78628875,16.0,4
23,delivered,2025-07-03 08:09:50,2025-07-03 08:23:29.903607,2025-07-03 08:50:09,2025-07-03 09:02:01.800,52.19666666666667,26.65160655,9.0,4
24,delivered,2025-07-03 08:10:33,2025-07-03 08:22:32.396167,2025-07-03 15:20:09,2025-07-03 15:36:29.600,445.9433333333333,417.61006388333334,5.0,3
25,delivered,2025-07-03 08:10:36,2025-07-03 08:16:39.069383,2025-07-03 08:35:09,2025-07-03 08:46:16.200,35.669999999999995,18.498843616666665,4.0,4
26,delivered,2025-07-03 08:10:28,2025-07-03 08:25:53.897729,2025-07-03 08:25:09,2025-07-03 08:33:23.200,22.92,-0.7482954833333333,12.0,4
27,delivered,2025-07-03 08:10:43,2025-07-03 08:23:32.738841,2025-07-03 08:20:09,2025-07-03 08:29:50.800,19.13,-3.39564735,3.0,4
28,delivered,2025-07-03 08:10:24,2025-07-03 08:17:42.002256,2025-07-03 08:35:09,2025-07-03 08:46:28.600,36.07666666666667,17.4499624,3.0,4
29,delivered,2025-07-03 08:11:21,2025-07-03 08:21:24.128843,2025-07-03 08:50:09,2025-07-03 09:03:18.600,51.96,28.747852616666666,14.0,4
