courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,97,216.66299999999998,12.409966188055556,32,397.80333333333334
2,88,243.6507,12.409966188055556,32,408.7133333333333
3,98,215.1916,12.409966188055556,29,387.79333333333324
4,101,221.42690000000002,12.409966188055556,32,403.77333333333337
5,108,237.37700000000004,12.409966188055556,34,421.7966666666667
6,94,230.0167,12.409966188055556,30,416.4266666666666
7,101,222.37049999999994,12.409966188055556,32,395.7866666666666
8,101,225.63049999999998,12.409966188055556,33,406.87499999999994
9,93,225.08549999999997,12.409966188055556,29,403.2749999999999
10,97,219.90349999999998,12.409966188055556,31,399.99499999999995
11,100,223.92149999999995,12.409966188055556,34,399.06333333333333
12,98,214.42429999999996,12.409966188055556,33,389.64500000000004
13,97,238.4312000000001,12.409966188055556,34,412.19
14,95,217.25290000000004,12.409966188055556,31,391.345
15,101,230.59580000000003,12.409966188055556,32,407.0316666666667
16,98,230.57919999999996,12.409966188055556,34,411.505
17,99,231.15560000000002,12.409966188055556,35,406.2116666666666
18,90,233.0449,12.409966188055556,32,408.5866666666667
19,99,214.67669999999998,12.409966188055556,32,389.50666666666666
20,89,212.95469999999995,12.409966188055556,30,377.57500000000005
21,106,224.85930000000008,12.409966188055556,33,402.8599999999999
