order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size,routing_source
0,delivered,2025-07-03 08:00:29,2025-07-03 08:10:21.704666,2025-07-03 08:16:47.400000,2025-07-03 08:20:24.500,19.925,6.4282555666666665,15,1,osrm
1,delivered,2025-07-03 08:01:26,2025-07-03 08:16:06.907306,2025-07-03 08:43:25.327314,2025-07-03 08:48:39.400,47.223333333333336,27.307000133333336,29,4,osrm
2,delivered,2025-07-03 08:01:15,2025-07-03 08:10:04.710513,2025-07-03 08:10:04.710513,2025-07-03 08:13:04.900,11.831666666666667,0.0,8,1,osrm
3,delivered,2025-07-03 08:02:02,2025-07-03 08:11:25.702057,2025-07-03 08:13:54.600000,2025-07-03 08:17:30.200,15.47,2.4816323833333334,1,1,osrm
4,delivered,2025-07-03 08:02:20,2025-07-03 08:13:22.736020,2025-07-03 08:44:53.381609,2025-07-03 08:49:02.300,46.705000000000005,31.510759816666667,3,4,osrm
5,delivered,2025-07-03 08:03:54,2025-07-03 08:12:28.083100,2025-07-03 08:43:51.812084,2025-07-03 08:46:13.800,42.330000000000005,31.395483066666667,10,4,osrm
6,delivered,2025-07-03 08:03:46,2025-07-03 08:20:03.686894,2025-07-03 08:29:34.900000,2025-07-03 08:37:32.700,33.778333333333336,9.520218433333334,1,4,osrm
7,delivered,2025-07-03 08:03:16,2025-07-03 08:18:07.587183,2025-07-03 08:45:43.673310,2025-07-03 08:56:59.400,53.723333333333336,27.60143545,18,4,osrm
8,delivered,2025-07-03 08:03:05,2025-07-03 08:08:32.523217,2025-07-03 08:11:37.800000,2025-07-03 08:13:18.500,10.225,3.087946383333333,2,1,osrm
9,delivered,2025-07-03 08:04:36,2025-07-03 08:10:08.906867,2025-07-03 08:31:32.101084,2025-07-03 08:40:59.400,36.39,21.386570283333334,9,4,osrm
10,delivered,2025-07-03 08:04:40,2025-07-03 08:14:42.179288,2025-07-03 08:14:42.179288,2025-07-03 08:17:45.600,13.093333333333334,0.0,26,1,osrm
11,delivered,2025-07-03 08:04:15,2025-07-03 08:17:44.223292,2025-07-03 09:06:48.235620,2025-07-03 09:11:24.100,67.15166666666667,49.06687213333333,11,4,osrm
12,delivered,2025-07-03 08:04:33,2025-07-03 08:18:35.282128,2025-07-03 08:42:49.066263,2025-07-03 08:46:35.900,42.04833333333333,24.229735583333333,22,4,osrm
13,delivered,2025-07-03 08:05:35,2025-07-03 08:21:48.414655,2025-07-03 08:36:04.009966,2025-07-03 08:46:53.300,41.305,14.259921850000001,4,4,osrm
14,delivered,2025-07-03 08:06:20,2025-07-03 08:19:10.900620,2025-07-03 08:49:25.838800,2025-07-03 08:53:57.200,47.62,30.248969666666667,13,4,osrm
15,delivered,2025-07-03 08:06:51,2025-07-03 08:15:38.148338,2025-07-03 09:00:19.835100,2025-07-03 09:05:48.000,58.95,44.694779366666666,24,4,osrm
16,delivered,2025-07-03 08:06:49,2025-07-03 08:20:04.218769,2025-07-03 09:04:45.490433,2025-07-03 09:08:26.200,61.62,44.68786106666666,21,4,osrm
17,delivered,2025-07-03 08:07:10,2025-07-03 08:15:41.176144,2025-07-03 08:50:46.982076,2025-07-03 09:00:19.200,53.15333333333333,35.09676553333334,17,4,osrm
18,delivered,2025-07-03 08:07:07,2025-07-03 08:16:36.066837,2025-07-03 08:36:49.497310,2025-07-03 08:45:08.500,38.025,20.223841216666663,20,4,osrm
19,delivered,2025-07-03 08:08:25,2025-07-03 08:15:35.357350,2025-07-03 08:24:34.000000,2025-07-03 08:26:22.100,17.951666666666664,8.9773775,5,1,osrm
20,delivered,2025-07-03 08:08:32,2025-07-03 08:17:49.260636,2025-07-03 08:45:26.919945,2025-07-03 08:48:07.200,39.586666666666666,27.62765515,7,3,osrm
21,delivered,2025-07-03 08:09:31,2025-07-03 08:19:38.308140,2025-07-03 09:02:10.869936,2025-07-03 09:08:18.500,58.791666666666664,42.5426966,29,4,osrm
22,delivered,2025-07-03 08:09:25,2025-07-03 08:19:41.265318,2025-07-03 08:35:06.689775,2025-07-03 08:41:25.400,32.00666666666667,15.42374095,12,3,osrm
23,delivered,2025-07-03 08:09:06,2025-07-03 08:26:24.541625,2025-07-03 09:01:56.967962,2025-07-03 09:08:25.900,59.33166666666667,35.540438949999995,5,4,osrm
24,delivered,2025-07-03 08:10:27,2025-07-03 08:22:44.318360,2025-07-03 08:29:07.222246,2025-07-03 08:35:05.300,24.638333333333332,6.381731433333333,14,4,osrm
25,delivered,2025-07-03 08:10:35,2025-07-03 08:23:37.584747,2025-07-03 08:45:43.673310,2025-07-03 08:50:16.900,39.69833333333334,22.10147605,30,4,osrm
26,delivered,2025-07-03 08:10:51,2025-07-03 08:23:19.095909,2025-07-03 08:35:27.600411,2025-07-03 08:39:59.400,29.14,12.1417417,19,4,osrm
27,delivered,2025-07-03 08:11:59,2025-07-03 08:28:44.057895,2025-07-03 09:01:16.622618,2025-07-03 09:07:52.900,55.89833333333333,32.54274538333333,30,4,osrm
28,delivered,2025-07-03 08:11:19,2025-07-03 08:20:27.730692,2025-07-03 08:56:05.057551,2025-07-03 09:03:19.900,52.015,35.62211431666666,12,3,osrm
29,delivered,2025-07-03 08:11:48,2025-07-03 08:26:03.028253,2025-07-03 11:21:10.700000,2025-07-03 11:29:35.200,197.7866666666667,175.12786245,14,4,osrm
30,delivered,2025-07-03 08:12:02,2025-07-03 08:21:28.103453,2025-07-03 08:27:30.800000,2025-07-03 08:29:13.500,17.191666666666666,6.04494245,22,1,osrm
31,delivered,2025-07-03 08:12:31,2025-07-03 08:24:06.033581,2025-07-03 08:51:51.073233,2025-07-03 08:57:13.300,44.705000000000005,27.750660866666667,15,4,osrm
32,delivered,2025-07-03 08:13:23,2025-07-03 08:26:52.110087,2025-07-03 08:43:51.812084,2025-07-03 08:46:13.800,32.846666666666664,16.995033283333335,10,4,osrm
33,delivered,2025-07-03 08:13:12,2025-07-03 08:21:08.953554,2025-07-03 08:25:11.419574,2025-07-03 08:29:51.400,16.656666666666666,4.0411003333333335,29,3,osrm
34,delivered,2025-07-03 08:14:21,2025-07-03 08:25:11.419574,2025-07-03 08:36:01.873921,2025-07-03 08:44:18.600,29.959999999999997,10.840905783333334,25,4,osrm
35,delivered,2025-07-03 08:14:06,2025-07-03 08:26:07.023665,2025-07-03 08:35:27.600411,2025-07-03 08:39:59.400,25.89,9.342945766666666,19,4,osrm
36,delivered,2025-07-03 08:14:25,2025-07-03 08:27:55.811006,2025-07-03 09:00:19.835100,2025-07-03 09:05:48.000,51.38333333333333,32.400401566666666,24,4,osrm
37,delivered,2025-07-03 08:15:52,2025-07-03 08:27:11.668772,2025-07-03 10:50:13.800000,2025-07-03 10:59:53.700,164.02833333333334,143.03552046666667,26,3,osrm
38,delivered,2025-07-03 08:15:00,2025-07-03 08:35:27.600411,2025-07-03 08:35:27.600411,2025-07-03 08:39:59.400,24.990000000000002,0.0,19,4,osrm
39,delivered,2025-07-03 08:15:44,2025-07-03 08:33:22.755055,2025-07-03 09:12:08.784394,2025-07-03 09:15:23.500,59.65833333333333,38.76715565,8,4,osrm
40,delivered,2025-07-03 08:16:29,2025-07-03 08:21:52.593789,2025-07-03 08:56:38.352251,2025-07-03 09:01:24.400,44.92333333333333,34.76264103333333,14,4,osrm
41,delivered,2025-07-03 08:16:46,2025-07-03 08:29:07.222246,2025-07-03 08:35:27.600411,2025-07-03 08:39:59.400,23.223333333333336,6.339636083333334,19,4,osrm
42,delivered,2025-07-03 08:17:30,2025-07-03 08:31:09.709126,2025-07-03 08:43:25.327314,2025-07-03 08:48:39.400,31.15666666666667,12.260303133333334,29,4,osrm
