courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,24,107.70179999999701,12.460877726388889,24,185.77999999998335
2,27,127.85259999999697,12.460877726388889,27,215.19999999995005
3,28,123.186299999997,12.460877726388889,28,213.0083333333
4,21,99.16600000000001,12.460877726388889,21,170.06833333325
5,27,121.1408,12.460877726388889,27,207.93499999995004
6,30,135.58470000000003,12.460877726388889,30,230.78166666661667
7,31,132.355799999999,12.460877726388889,31,233.79166666665
8,23,99.32069999999801,12.460877726388889,23,169.26833333328332
9,26,123.99849999999802,12.460877726388889,26,205.2333333332833
10,32,134.69109999999702,12.460877726388889,32,231.91833333328336
11,34,145.828699999997,12.460877726388889,34,255.04166666663338
12,22,101.40919999999899,12.460877726388889,22,180.26166666666668
13,25,110.98749999999899,12.460877726388889,25,187.1416666666
14,26,130.374799999995,12.460877726388889,26,217.47166666665007
15,23,109.3162,12.460877726388889,23,185.33833333328337
16,26,119.81869999999802,12.460877726388889,26,206.2466666666333
17,20,99.40519999999898,12.460877726388889,20,164.4433333333
18,29,128.14759999999802,12.460877726388889,29,220.76166666661666
19,25,118.53699999999701,12.460877726388889,25,204.62666666664998
20,22,100.79849999999698,12.460877726388889,22,171.6533333333
21,24,114.67719999999902,12.460877726388889,24,194.30999999996666
22,26,116.283499999998,12.460877726388889,26,194.77166666661662
23,21,86.729999999999,12.460877726388889,21,148.66166666663332
24,23,101.446299999997,12.460877726388889,23,172.25166666661667
25,18,90.174599999997,12.460877726388889,18,147.08666666666667
26,18,75.524499999997,12.460877726388889,18,129.44999999998333
27,31,141.91179999999804,12.460877726388889,31,238.26333333329998
28,23,103.8749,12.460877726388889,23,174.38333333329996
29,31,138.80349999999703,12.460877726388889,31,239.08833333324998
30,33,142.97389999999703,12.460877726388889,33,237.52666666663336
31,23,102.17789999999903,12.460877726388889,23,177.12999999995
32,30,131.10889999999497,12.460877726388889,30,223.94499999998334
33,32,148.83229999999898,12.460877726388889,32,249.27999999996663
34,28,133.394099999997,12.460877726388889,28,219.82999999996673
35,25,114.20489999999899,12.460877726388889,25,192.6449999999667
36,25,105.561399999998,12.460877726388889,25,181.19166666663335
37,26,121.47379999999701,12.460877726388889,26,209.01166666656664
38,19,86.242399999997,12.460877726388889,19,148.19666666665
39,29,123.48939999999898,12.460877726388889,29,206.28333333333333
40,19,85.171899999998,12.460877726388889,19,145.215
41,22,101.749299999998,12.460877726388889,22,173.73999999989996
