courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,68,188.40969999999598,12.460877726388889,33,343.6416666666165
2,71,188.96169999999296,12.460877726388889,30,342.04833333331675
3,47,155.930899999998,12.460877726388889,20,275.3949999999666
4,56,172.35669999999897,12.460877726388889,26,309.00166666665007
5,67,173.06409999999707,12.460877726388889,30,317.50499999993343
6,65,183.46669999999804,12.460877726388889,30,323.7616666665832
7,68,175.83610000000002,12.460877726388889,27,317.0349999999833
8,64,187.50899999999703,12.460877726388889,30,334.92999999998324
9,73,194.06729999999698,12.460877726388889,29,345.95999999991665
10,70,185.71909999999397,12.460877726388889,29,332.80333333326666
11,63,161.51399999999498,12.460877726388889,29,296.7883333332833
12,67,189.26709999999596,12.460877726388889,31,348.53166666661673
13,68,190.072599999996,12.460877726388889,30,334.82833333324993
14,64,177.467799999998,12.460877726388889,27,319.2199999999332
15,73,183.769099999997,12.460877726388889,31,324.3599999999667
16,70,201.008699999997,12.460877726388889,30,355.3799999999833
17,65,164.95690000000005,12.460877726388889,24,302.37333333328337
18,65,171.10269999999403,12.460877726388889,29,308.4483333332333
19,71,177.786799999997,12.460877726388889,30,318.1983333333
20,66,182.256299999999,12.460877726388889,29,325.43833333325006
21,59,179.88689999999698,12.460877726388889,25,311.90499999991664
22,64,165.36659999999404,12.460877726388889,25,300.58499999993336
23,62,178.54399999999694,12.460877726388889,25,324.70999999996667
24,67,171.26819999999702,12.460877726388889,29,318.5016666665834
25,66,181.341199999998,12.460877726388889,29,325.04999999996676
26,53,171.53659999999795,12.460877726388889,26,304.68999999996663
27,60,169.91189999999898,12.460877726388889,23,296.47499999993335
28,70,193.22189999999503,12.460877726388889,31,348.94833333328336
29,68,175.29489999999797,12.460877726388889,30,312.2333333332667
30,60,176.82899999999404,12.460877726388889,25,309.0549999999167
31,64,179.33829999999602,12.460877726388889,29,324.59166666665
32,66,189.04099999999502,12.460877726388889,29,330.69499999996674
33,56,176.52489999999705,12.460877726388889,26,304.8766666666167
34,61,163.56539999999598,12.460877726388889,26,296.16999999996665
35,67,171.80039999999505,12.460877726388889,27,311.58833333328334
36,62,178.57469999999796,12.460877726388889,25,324.3449999999
37,57,170.11219999999696,12.460877726388889,26,308.32833333328324
38,75,181.923999999996,12.460877726388889,30,336.7666666666334
39,68,183.19199999999603,12.460877726388889,29,334.40833333331676
40,63,166.166799999998,12.460877726388889,26,299.55833333328326
41,70,170.820199999997,12.460877726388889,29,300.61499999993333
