order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size
0,delivered,2025-07-03 08:00:29,2025-07-03 08:10:21.704666,2025-07-03 08:10:29,2025-07-03 08:16:06.300,15.621666666666666,0.12158890000000001,1,1
1,delivered,2025-07-03 08:01:26,2025-07-03 08:16:06.907306,2025-07-03 08:35:29,2025-07-03 08:47:30.400,46.07333333333334,19.368211566666666,17,4
2,delivered,2025-07-03 08:01:15,2025-07-03 08:10:04.710513,2025-07-03 08:05:29,2025-07-03 08:13:06.300,11.854999999999999,-4.595175216666666,8,1
3,delivered,2025-07-03 08:02:02,2025-07-03 08:11:25.702057,2025-07-03 08:10:29,2025-07-03 08:20:14.000,18.2,-0.9450342833333334,15,1
4,delivered,2025-07-03 08:02:20,2025-07-03 08:13:22.736020,2025-07-03 08:35:29,2025-07-03 08:51:29.800,49.163333333333334,22.104399666666666,2,4
5,delivered,2025-07-03 08:03:54,2025-07-03 08:12:28.083100,2025-07-03 08:35:29,2025-07-03 08:48:49.900,44.931666666666665,23.015281666666667,28,4
6,delivered,2025-07-03 08:03:46,2025-07-03 08:20:03.686894,2025-07-03 08:30:29,2025-07-03 08:42:58.300,39.205000000000005,10.421885099999999,25,4
7,delivered,2025-07-03 08:03:16,2025-07-03 08:18:07.587183,2025-07-03 08:30:29,2025-07-03 08:43:07.100,39.85166666666667,12.356880283333334,10,4
8,delivered,2025-07-03 08:03:05,2025-07-03 08:08:32.523217,2025-07-03 08:05:29,2025-07-03 08:13:18.800,10.229999999999999,-3.0587202833333333,2,1
9,delivered,2025-07-03 08:04:36,2025-07-03 08:10:08.906867,2025-07-03 08:25:29,2025-07-03 08:35:09.700,30.561666666666667,15.33488555,11,4
10,delivered,2025-07-03 08:04:40,2025-07-03 08:14:42.179288,2025-07-03 08:20:29,2025-07-03 08:26:58.600,22.31,5.7803452,2,1
11,delivered,2025-07-03 08:04:15,2025-07-03 08:17:44.223292,2025-07-03 09:00:29,2025-07-03 09:11:52.000,67.61666666666666,42.746278466666666,2,4
12,delivered,2025-07-03 08:04:33,2025-07-03 08:18:35.282128,2025-07-03 08:30:29,2025-07-03 08:45:29.300,40.93833333333334,11.895297866666668,3,4
