courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,76,191.30299999999997,12.469202148333334,31,325.03166666666664
2,90,208.46109999999996,12.469202148333334,34,372.99666666666667
3,80,213.2234,12.469202148333334,31,372.72833333333324
4,76,185.9134,12.469202148333334,28,332.9033333333333
5,84,214.3406,12.469202148333334,33,361.345
6,76,183.4953,12.469202148333334,30,319.34
7,89,206.71000000000006,12.469202148333334,33,364.9183333333333
8,79,195.39479999999995,12.469202148333334,32,347.34
9,85,207.68279999999996,12.469202148333334,34,369.55000000000007
10,81,182.644,12.469202148333334,30,326.795
11,86,201.07629999999992,12.469202148333334,34,365.5783333333333
12,87,209.99370000000005,12.469202148333334,32,362.2233333333333
13,84,210.3432,12.469202148333334,32,360.3466666666667
14,82,215.55110000000002,12.469202148333334,30,370.8616666666666
15,74,193.91869999999997,12.469202148333334,32,336.53999999999996
16,82,192.71099999999998,12.469202148333334,31,336.9466666666668
17,82,200.20859999999996,12.469202148333334,34,346.85666666666657
18,82,187.99630000000005,12.469202148333334,33,333.83500000000004
19,77,198.74349999999993,12.469202148333334,31,351.65500000000003
20,77,196.42409999999998,12.469202148333334,29,336.71500000000015
21,78,203.972,12.469202148333334,35,360.4783333333333
22,80,203.53549999999998,12.469202148333334,33,349.99833333333333
23,82,197.9261,12.469202148333334,32,349.5083333333333
24,81,205.40410000000003,12.469202148333334,32,350.9816666666667
25,76,186.58959999999996,12.469202148333334,31,329.2183333333333
26,79,193.32660000000004,12.469202148333334,30,339.79
27,76,181.7639,12.469202148333334,29,329.39666666666665
28,88,219.89720000000003,12.469202148333334,32,375.99
29,84,197.63590000000002,12.469202148333334,33,363.8283333333333
30,81,204.3378,12.469202148333334,32,365.1333333333333
