courier_id,orders_delivered,total_distance_km,shift_duration_hours,bundles_picked_up,driving_time_minutes
1,26,119.23760000000003,12.469202148333334,26,201.87833333333333
2,22,99.7616,12.469202148333334,22,161.5666666666667
3,26,134.6205,12.469202148333334,26,218.445
4,30,142.47750000000002,12.469202148333334,30,232.4366666666666
5,30,129.076,12.469202148333334,30,219.85166666666666
6,24,110.20100000000001,12.469202148333334,24,188.87833333333333
7,24,110.12950000000001,12.469202148333334,24,181.82333333333324
8,26,118.72200000000001,12.469202148333334,26,196.49
9,29,128.5016,12.469202148333334,29,215.58833333333334
10,28,127.62699999999998,12.469202148333334,28,217.07166666666672
11,28,124.82549999999999,12.469202148333334,28,206.88333333333327
12,29,129.3756,12.469202148333334,29,215.70499999999998
13,28,128.67369999999997,12.469202148333334,28,216.4466666666667
14,24,106.7364,12.469202148333334,24,173.17833333333334
15,32,147.9141,12.469202148333334,32,252.18166666666664
16,23,118.04490000000001,12.469202148333334,23,193.06333333333333
17,26,117.6688,12.469202148333334,26,194.15
18,28,126.7493,12.469202148333334,28,206.135
19,23,110.6445,12.469202148333334,23,184.84666666666664
20,23,116.73440000000001,12.469202148333334,23,194.03333333333333
21,27,125.95430000000002,12.469202148333334,27,205.67000000000002
22,27,126.34740000000001,12.469202148333334,27,213.2583333333333
23,28,131.7476,12.469202148333334,28,212.34833333333333
24,23,103.30349999999997,12.469202148333334,23,169.7533333333333
25,23,107.35979999999998,12.469202148333334,23,174.215
26,25,111.59339999999999,12.469202148333334,25,180.81499999999997
27,28,127.66359999999999,12.469202148333334,28,214.32333333333332
28,25,117.25540000000001,12.469202148333334,25,193.82499999999996
29,29,132.8133,12.469202148333334,29,227.28333333333336
30,25,104.0099,12.469202148333334,25,177.68
31,24,107.6573,12.469202148333334,24,180.64499999999998
32,28,127.92410000000001,12.469202148333334,28,211.8233333333333
33,27,119.0329,12.469202148333334,27,199.13500000000002
34,21,107.82389999999997,12.469202148333334,21,176.83833333333334
35,18,85.6291,12.469202148333334,18,147.41833333333332
36,28,124.2467,12.469202148333334,28,206.47666666666666
37,30,128.408,12.469202148333334,30,218.94500000000005
38,19,102.014,12.469202148333334,19,169.015
39,25,125.90390000000001,12.469202148333334,25,211.92833333333334
40,29,131.96109999999996,12.469202148333334,29,220.2716666666667
