order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size,routing_source
0,ready,2025-07-03 08:01:08,2025-07-03 08:15:44.879105,,,,,,1,
1,ready,2025-07-03 08:01:34,2025-07-03 08:14:04.462888,,,,,,1,
2,ready,2025-07-03 08:01:09,2025-07-03 08:10:20.301692,,,,,,1,
3,ready,2025-07-03 08:01:06,2025-07-03 08:13:42.537371,,,,,,1,
4,ready,2025-07-03 08:02:33,2025-07-03 08:15:10.528802,,,,,,1,
5,ready,2025-07-03 08:02:57,2025-07-03 08:16:45.607331,,,,,,1,
6,ready,2025-07-03 08:03:52,2025-07-03 08:13:25.220239,,,,,,1,
7,ready,2025-07-03 08:03:35,2025-07-03 08:13:14.389678,,,,,,1,
8,ready,2025-07-03 08:05:31,2025-07-03 08:18:00.270000,,,,,,1,
9,ready,2025-07-03 08:06:33,2025-07-03 08:13:14.372090,,,,,,1,
10,ready,2025-07-03 08:06:53,2025-07-03 08:17:59.493756,,,,,,1,
11,ready,2025-07-03 08:06:12,2025-07-03 08:17:17.562216,,,,,,1,
12,ready,2025-07-03 08:06:18,2025-07-03 08:16:19.065167,,,,,,1,
13,ready,2025-07-03 08:07:58,2025-07-03 08:23:24.741058,,,,,,1,
14,ready,2025-07-03 08:07:19,2025-07-03 08:22:36.455963,,,,,,1,
15,ready,2025-07-03 08:07:44,2025-07-03 08:19:28.975434,,,,,,1,
16,ready,2025-07-03 08:08:05,2025-07-03 08:19:58.796134,,,,,,1,
17,ready,2025-07-03 08:09:45,2025-07-03 08:20:00.745892,,,,,,1,
18,ready,2025-07-03 08:10:34,2025-07-03 08:19:34.381905,,,,,,1,
19,ready,2025-07-03 08:10:50,2025-07-03 08:20:59.991376,,,,,,1,
20,ready,2025-07-03 08:10:14,2025-07-03 08:24:50.613796,,,,,,1,
21,ready,2025-07-03 08:11:53,2025-07-03 08:24:14.945423,,,,,,1,
22,ready,2025-07-03 08:11:43,2025-07-03 08:18:59.107693,,,,,,1,
23,ready,2025-07-03 08:11:47,2025-07-03 08:27:36.798577,,,,,,1,
24,ready,2025-07-03 08:11:44,2025-07-03 08:23:17.882698,,,,,,1,
25,ready,2025-07-03 08:11:50,2025-07-03 08:27:36.073168,,,,,,1,
26,ready,2025-07-03 08:12:50,2025-07-03 08:28:44.273799,,,,,,1,
27,ready,2025-07-03 08:12:25,2025-07-03 08:27:02.619919,,,,,,1,
28,ready,2025-07-03 08:13:07,2025-07-03 08:23:16.174424,,,,,,1,
29,ready,2025-07-03 08:13:01,2025-07-03 08:25:14.781368,,,,,,1,
30,ready,2025-07-03 08:13:27,2025-07-03 08:23:08.493092,,,,,,1,
31,ready,2025-07-03 08:14:42,2025-07-03 08:26:37.523408,,,,,,1,
32,ready,2025-07-03 08:14:12,2025-07-03 08:28:28.497527,,,,,,1,
33,ready,2025-07-03 08:14:43,2025-07-03 08:24:00.162442,,,,,,1,
34,ready,2025-07-03 08:16:09,2025-07-03 08:24:32.672878,,,,,,1,
35,ready,2025-07-03 08:16:11,2025-07-03 08:26:30.103317,,,,,,1,
36,ready,2025-07-03 08:18:57,2025-07-03 08:32:03.171759,,,,,,1,
37,ready,2025-07-03 08:18:57,2025-07-03 08:36:02.681944,,,,,,1,
38,ready,2025-07-03 08:18:21,2025-07-03 08:29:58.367444,,,,,,1,
39,ready,2025-07-03 08:19:07,2025-07-03 08:29:05.759848,,,,,,1,
40,ready,2025-07-03 08:19:46,2025-07-03 08:31:30.834946,,,,,,1,
41,ready,2025-07-03 08:19:47,2025-07-03 08:28:24.763231,,,,,,1,
42,ready,2025-07-03 08:21:32,2025-07-03 08:32:58.164461,,,,,,1,
43,ready,2025-07-03 08:21:32,2025-07-03 08:35:05.585773,,,,,,1,
44,ready,2025-07-03 08:22:13,2025-07-03 08:31:38.159883,,,,,,1,
45,ready,2025-07-03 08:22:58,2025-07-03 08:37:03.397517,,,,,,1,
46,ready,2025-07-03 08:22:55,2025-07-03 08:30:17.582741,,,,,,1,
47,ready,2025-07-03 08:22:53,2025-07-03 08:33:22.705120,,,,,,1,
48,ready,2025-07-03 08:23:49,2025-07-03 08:32:10.660785,,,,,,1,
49,ready,2025-07-03 08:23:26,2025-07-03 08:39:02.885424,,,,,,1,
50,ready,2025-07-03 08:23:21,2025-07-03 08:34:47.882779,,,,,,1,
51,ready,2025-07-03 08:23:29,2025-07-03 08:34:09.599168,,,,,,1,
52,ready,2025-07-03 08:23:54,2025-07-03 08:31:58.600666,,,,,,1,
53,ready,2025-07-03 08:23:02,2025-07-03 08:38:35.574369,,,,,,1,
54,ready,2025-07-03 08:24:21,2025-07-03 08:36:19.607804,,,,,,1,
55,ready,2025-07-03 08:24:34,2025-07-03 08:35:41.948731,,,,,,1,
56,ready,2025-07-03 08:24:46,2025-07-03 08:36:25.888920,,,,,,1,
57,ready,2025-07-03 08:25:08,2025-07-03 08:39:53.484548,,,,,,1,
58,ready,2025-07-03 08:26:48,2025-07-03 08:35:47.027186,,,,,,1,
59,ready,2025-07-03 08:26:38,2025-07-03 08:35:35.237689,,,,,,1,
60,ready,2025-07-03 08:26:40,2025-07-03 08:34:33.069325,,,,,,1,
61,ready,2025-07-03 08:27:14,2025-07-03 08:38:01.572822,,,,,,1,
62,ready,2025-07-03 08:27:43,2025-07-03 08:39:55.416584,,,,,,1,
63,ready,2025-07-03 08:28:41,2025-07-03 08:38:08.142335,,,,,,1,
